Hour_Number,Date,Hour_Ending,Datetime,UNIFORM-Scenario_Electric_Vehicle_Demand_GW,PEAK-Scenario_Electric_Vehicle_Demand_GW
1551,2016-03-06 00:00:00,16,2016-03-06 15:00:00,1.646681364075648,0.8693137879747886
1552,2016-03-06 00:00:00,17,2016-03-06 16:00:00,1.646681364075648,0.8693137879747886
1553,2016-03-06 00:00:00,18,2016-03-06 17:00:00,1.646681364075648,4.012218534809953
1554,2016-03-06 00:00:00,19,2016-03-06 18:00:00,1.646681364075648,4.012218534809953
1555,2016-03-06 00:00:00,20,2016-03-06 19:00:00,1.646681364075648,2.5410718994290717
1556,2016-03-06 00:00:00,21,2016-03-06 20:00:00,1.646681364075648,2.5410718994290717
1557,2016-03-06 00:00:00,22,2016-03-06 21:00:00,1.646681364075648,2.5410718994290717
1558,2016-03-06 00:00:00,23,2016-03-06 22:00:00,1.646681364075648,2.5410718994290717
1559,2016-03-06 00:00:00,24,2016-03-06 23:00:00,1.646681364075648,2.5410718994290717
1560,2016-03-07 00:00:00,1,2016-03-07 00:00:00,1.646681364075648,1.6717577557711079
1561,2016-03-07 00:00:00,2,2016-03-07 01:00:00,1.646681364075648,1.6717577557711079
1562,2016-03-07 00:00:00,3,2016-03-07 02:00:00,1.646681364075648,1.6717577557711079
1563,2016-03-07 00:00:00,4,2016-03-07 03:00:00,1.646681364075648,1.6717577557711079
1564,2016-03-07 00:00:00,5,2016-03-07 04:00:00,1.646681364075648,1.671757479128638
1565,2016-03-07 00:00:00,6,2016-03-07 05:00:00,1.646681364075648,0.8693140646172586
1566,2016-03-07 00:00:00,7,2016-03-07 06:00:00,1.646681364075648,0.8693137879747886
1567,2016-03-07 00:00:00,8,2016-03-07 07:00:00,1.646681364075648,0.8693137879747886
1568,2016-03-07 00:00:00,9,2016-03-07 08:00:00,1.646681364075648,0.8693140646172586
1569,2016-03-07 00:00:00,10,2016-03-07 09:00:00,1.646681364075648,0.8693140646172586
1570,2016-03-07 00:00:00,11,2016-03-07 10:00:00,1.646681364075648,0.8693140646172586
1571,2016-03-07 00:00:00,12,2016-03-07 11:00:00,1.646681364075648,0.8693140646172586
1572,2016-03-07 00:00:00,13,2016-03-07 12:00:00,1.646681364075648,0.8693140646172586
1573,2016-03-07 00:00:00,14,2016-03-07 13:00:00,1.646681364075648,0.8693140646172586
1574,2016-03-07 00:00:00,15,2016-03-07 14:00:00,1.646681364075648,0.8693140646172586
1575,2016-03-07 00:00:00,16,2016-03-07 15:00:00,1.646681364075648,0.8693137879747886
1576,2016-03-07 00:00:00,17,2016-03-07 16:00:00,1.646681364075648,0.8693137879747886
1577,2016-03-07 00:00:00,18,2016-03-07 17:00:00,1.646681364075648,4.012218534809953
1578,2016-03-07 00:00:00,19,2016-03-07 18:00:00,1.646681364075648,4.012218534809953
1579,2016-03-07 00:00:00,20,2016-03-07 19:00:00,1.646681364075648,2.5410718994290717
1580,2016-03-07 00:00:00,21,2016-03-07 20:00:00,1.646681364075648,2.5410718994290717
1581,2016-03-07 00:00:00,22,2016-03-07 21:00:00,1.646681364075648,2.5410718994290717
1582,2016-03-07 00:00:00,23,2016-03-07 22:00:00,1.646681364075648,2.5410718994290717
1583,2016-03-07 00:00:00,24,2016-03-07 23:00:00,1.646681364075648,2.5410718994290717
1584,2016-03-08 00:00:00,1,2016-03-08 00:00:00,1.646681364075648,1.6717577557711079
1585,2016-03-08 00:00:00,2,2016-03-08 01:00:00,1.646681364075648,1.6717577557711079
1586,2016-03-08 00:00:00,3,2016-03-08 02:00:00,1.646681364075648,1.6717577557711079
1587,2016-03-08 00:00:00,4,2016-03-08 03:00:00,1.646681364075648,1.6717577557711079
1588,2016-03-08 00:00:00,5,2016-03-08 04:00:00,1.646681364075648,1.671757479128638
1589,2016-03-08 00:00:00,6,2016-03-08 05:00:00,1.646681364075648,0.8693140646172586
1590,2016-03-08 00:00:00,7,2016-03-08 06:00:00,1.646681364075648,0.8693137879747886
1591,2016-03-08 00:00:00,8,2016-03-08 07:00:00,1.646681364075648,0.8693137879747886
1592,2016-03-08 00:00:00,9,2016-03-08 08:00:00,1.646681364075648,0.8693140646172586
1593,2016-03-08 00:00:00,10,2016-03-08 09:00:00,1.646681364075648,0.8693140646172586
1594,2016-03-08 00:00:00,11,2016-03-08 10:00:00,1.646681364075648,0.8693140646172586
1595,2016-03-08 00:00:00,12,2016-03-08 11:00:00,1.646681364075648,0.8693140646172586
1596,2016-03-08 00:00:00,13,2016-03-08 12:00:00,1.646681364075648,0.8693140646172586
1597,2016-03-08 00:00:00,14,2016-03-08 13:00:00,1.646681364075648,0.8693140646172586
1598,2016-03-08 00:00:00,15,2016-03-08 14:00:00,1.646681364075648,0.8693140646172586
1599,2016-03-08 00:00:00,16,2016-03-08 15:00:00,1.646681364075648,0.8693137879747886
1600,2016-03-08 00:00:00,17,2016-03-08 16:00:00,1.646681364075648,0.8693137879747886
1601,2016-03-08 00:00:00,18,2016-03-08 17:00:00,1.646681364075648,4.012218534809953
1602,2016-03-08 00:00:00,19,2016-03-08 18:00:00,1.646681364075648,4.012218534809953
1603,2016-03-08 00:00:00,20,2016-03-08 19:00:00,1.646681364075648,2.5410718994290717
1604,2016-03-08 00:00:00,21,2016-03-08 20:00:00,1.646681364075648,2.5410718994290717
1605,2016-03-08 00:00:00,22,2016-03-08 21:00:00,1.646681364075648,2.5410718994290717
1606,2016-03-08 00:00:00,23,2016-03-08 22:00:00,1.646681364075648,2.5410718994290717
1607,2016-03-08 00:00:00,24,2016-03-08 23:00:00,1.646681364075648,2.5410718994290717
1608,2016-03-09 00:00:00,1,2016-03-09 00:00:00,1.646681364075648,1.6717577557711079
1609,2016-03-09 00:00:00,2,2016-03-09 01:00:00,1.646681364075648,1.6717577557711079
1610,2016-03-09 00:00:00,3,2016-03-09 02:00:00,1.646681364075648,1.6717577557711079
1611,2016-03-09 00:00:00,4,2016-03-09 03:00:00,1.646681364075648,1.6717577557711079
1612,2016-03-09 00:00:00,5,2016-03-09 04:00:00,1.646681364075648,1.671757479128638
1613,2016-03-09 00:00:00,6,2016-03-09 05:00:00,1.646681364075648,0.8693140646172586
1614,2016-03-09 00:00:00,7,2016-03-09 06:00:00,1.646681364075648,0.8693137879747886
1615,2016-03-09 00:00:00,8,2016-03-09 07:00:00,1.646681364075648,0.8693137879747886
1616,2016-03-09 00:00:00,9,2016-03-09 08:00:00,1.646681364075648,0.8693140646172586
1617,2016-03-09 00:00:00,10,2016-03-09 09:00:00,1.646681364075648,0.8693140646172586
1618,2016-03-09 00:00:00,11,2016-03-09 10:00:00,1.646681364075648,0.8693140646172586
1619,2016-03-09 00:00:00,12,2016-03-09 11:00:00,1.646681364075648,0.8693140646172586
1620,2016-03-09 00:00:00,13,2016-03-09 12:00:00,1.646681364075648,0.8693140646172586
1621,2016-03-09 00:00:00,14,2016-03-09 13:00:00,1.646681364075648,0.8693140646172586
1622,2016-03-09 00:00:00,15,2016-03-09 14:00:00,1.646681364075648,0.8693140646172586
1623,2016-03-09 00:00:00,16,2016-03-09 15:00:00,1.646681364075648,0.8693137879747886
1624,2016-03-09 00:00:00,17,2016-03-09 16:00:00,1.646681364075648,0.8693137879747886
1625,2016-03-09 00:00:00,18,2016-03-09 17:00:00,1.646681364075648,4.012218534809953
1626,2016-03-09 00:00:00,19,2016-03-09 18:00:00,1.646681364075648,4.012218534809953
1627,2016-03-09 00:00:00,20,2016-03-09 19:00:00,1.646681364075648,2.5410718994290717
1628,2016-03-09 00:00:00,21,2016-03-09 20:00:00,1.646681364075648,2.5410718994290717
1629,2016-03-09 00:00:00,22,2016-03-09 21:00:00,1.646681364075648,2.5410718994290717
1630,2016-03-09 00:00:00,23,2016-03-09 22:00:00,1.646681364075648,2.5410718994290717
1631,2016-03-09 00:00:00,24,2016-03-09 23:00:00,1.646681364075648,2.5410718994290717
1632,2016-03-10 00:00:00,1,2016-03-10 00:00:00,1.646681364075648,1.6717577557711079
1633,2016-03-10 00:00:00,2,2016-03-10 01:00:00,1.646681364075648,1.6717577557711079
1634,2016-03-10 00:00:00,3,2016-03-10 02:00:00,1.646681364075648,1.6717577557711079
1635,2016-03-10 00:00:00,4,2016-03-10 03:00:00,1.646681364075648,1.6717577557711079
1636,2016-03-10 00:00:00,5,2016-03-10 04:00:00,1.646681364075648,1.671757479128638
1637,2016-03-10 00:00:00,6,2016-03-10 05:00:00,1.646681364075648,0.8693140646172586
1638,2016-03-10 00:00:00,7,2016-03-10 06:00:00,1.646681364075648,0.8693137879747886
1639,2016-03-10 00:00:00,8,2016-03-10 07:00:00,1.646681364075648,0.8693137879747886
1640,2016-03-10 00:00:00,9,2016-03-10 08:00:00,1.646681364075648,0.8693140646172586
1641,2016-03-10 00:00:00,10,2016-03-10 09:00:00,1.646681364075648,0.8693140646172586
1642,2016-03-10 00:00:00,11,2016-03-10 10:00:00,1.646681364075648,0.8693140646172586
1643,2016-03-10 00:00:00,12,2016-03-10 11:00:00,1.646681364075648,0.8693140646172586
1644,2016-03-10 00:00:00,13,2016-03-10 12:00:00,1.646681364075648,0.8693140646172586
1645,2016-03-10 00:00:00,14,2016-03-10 13:00:00,1.646681364075648,0.8693140646172586
1646,2016-03-10 00:00:00,15,2016-03-10 14:00:00,1.646681364075648,0.8693140646172586
1647,2016-03-10 00:00:00,16,2016-03-10 15:00:00,1.646681364075648,0.8693137879747886
1648,2016-03-10 00:00:00,17,2016-03-10 16:00:00,1.646681364075648,0.8693137879747886
1649,2016-03-10 00:00:00,18,2016-03-10 17:00:00,1.646681364075648,4.012218534809953
1650,2016-03-10 00:00:00,19,2016-03-10 18:00:00,1.646681364075648,4.012218534809953
1651,2016-03-10 00:00:00,20,2016-03-10 19:00:00,1.646681364075648,2.5410718994290717
1652,2016-03-10 00:00:00,21,2016-03-10 20:00:00,1.646681364075648,2.5410718994290717
1653,2016-03-10 00:00:00,22,2016-03-10 21:00:00,1.646681364075648,2.5410718994290717
1654,2016-03-10 00:00:00,23,2016-03-10 22:00:00,1.646681364075648,2.5410718994290717
1655,2016-03-10 00:00:00,24,2016-03-10 23:00:00,1.646681364075648,2.5410718994290717
1656,2016-03-11 00:00:00,1,2016-03-11 00:00:00,1.646681364075648,1.6717577557711079
1657,2016-03-11 00:00:00,2,2016-03-11 01:00:00,1.646681364075648,1.6717577557711079
1658,2016-03-11 00:00:00,3,2016-03-11 02:00:00,1.646681364075648,1.6717577557711079
1659,2016-03-11 00:00:00,4,2016-03-11 03:00:00,1.646681364075648,1.6717577557711079
1660,2016-03-11 00:00:00,5,2016-03-11 04:00:00,1.646681364075648,1.671757479128638
1661,2016-03-11 00:00:00,6,2016-03-11 05:00:00,1.646681364075648,0.8693140646172586
1662,2016-03-11 00:00:00,7,2016-03-11 06:00:00,1.646681364075648,0.8693137879747886
1663,2016-03-11 00:00:00,8,2016-03-11 07:00:00,1.646681364075648,0.8693137879747886
1664,2016-03-11 00:00:00,9,2016-03-11 08:00:00,1.646681364075648,0.8693140646172586
1665,2016-03-11 00:00:00,10,2016-03-11 09:00:00,1.646681364075648,0.8693140646172586
1666,2016-03-11 00:00:00,11,2016-03-11 10:00:00,1.646681364075648,0.8693140646172586
1667,2016-03-11 00:00:00,12,2016-03-11 11:00:00,1.646681364075648,0.8693140646172586
1668,2016-03-11 00:00:00,13,2016-03-11 12:00:00,1.646681364075648,0.8693140646172586
1669,2016-03-11 00:00:00,14,2016-03-11 13:00:00,1.646681364075648,0.8693140646172586
1670,2016-03-11 00:00:00,15,2016-03-11 14:00:00,1.646681364075648,0.8693140646172586
1671,2016-03-11 00:00:00,16,2016-03-11 15:00:00,1.646681364075648,0.8693137879747886
1672,2016-03-11 00:00:00,17,2016-03-11 16:00:00,1.646681364075648,0.8693137879747886
1673,2016-03-11 00:00:00,18,2016-03-11 17:00:00,1.646681364075648,4.012218534809953
1674,2016-03-11 00:00:00,19,2016-03-11 18:00:00,1.646681364075648,4.012218534809953
1675,2016-03-11 00:00:00,20,2016-03-11 19:00:00,1.646681364075648,2.5410718994290717
1676,2016-03-11 00:00:00,21,2016-03-11 20:00:00,1.646681364075648,2.5410718994290717
1677,2016-03-11 00:00:00,22,2016-03-11 21:00:00,1.646681364075648,2.5410718994290717
1678,2016-03-11 00:00:00,23,2016-03-11 22:00:00,1.646681364075648,2.5410718994290717
1679,2016-03-11 00:00:00,24,2016-03-11 23:00:00,1.646681364075648,2.5410718994290717
1680,2016-03-12 00:00:00,1,2016-03-12 00:00:00,1.646681364075648,1.6717577557711079
1681,2016-03-12 00:00:00,2,2016-03-12 01:00:00,1.646681364075648,1.6717577557711079
1682,2016-03-12 00:00:00,3,2016-03-12 02:00:00,1.646681364075648,1.6717577557711079
1683,2016-03-12 00:00:00,4,2016-03-12 03:00:00,1.646681364075648,1.6717577557711079
1684,2016-03-12 00:00:00,5,2016-03-12 04:00:00,1.646681364075648,1.671757479128638
1685,2016-03-12 00:00:00,6,2016-03-12 05:00:00,1.646681364075648,0.8693140646172586
1686,2016-03-12 00:00:00,7,2016-03-12 06:00:00,1.646681364075648,0.8693137879747886
1687,2016-03-12 00:00:00,8,2016-03-12 07:00:00,1.646681364075648,0.8693137879747886
1688,2016-03-12 00:00:00,9,2016-03-12 08:00:00,1.646681364075648,0.8693140646172586
1689,2016-03-12 00:00:00,10,2016-03-12 09:00:00,1.646681364075648,0.8693140646172586
1690,2016-03-12 00:00:00,11,2016-03-12 10:00:00,1.646681364075648,0.8693140646172586
1691,2016-03-12 00:00:00,12,2016-03-12 11:00:00,1.646681364075648,0.8693140646172586
1692,2016-03-12 00:00:00,13,2016-03-12 12:00:00,1.646681364075648,0.8693140646172586
1693,2016-03-12 00:00:00,14,2016-03-12 13:00:00,1.646681364075648,0.8693140646172586
1694,2016-03-12 00:00:00,15,2016-03-12 14:00:00,1.646681364075648,0.8693140646172586
1695,2016-03-12 00:00:00,16,2016-03-12 15:00:00,1.646681364075648,0.8693137879747886
1696,2016-03-12 00:00:00,17,2016-03-12 16:00:00,1.646681364075648,0.8693137879747886
1697,2016-03-12 00:00:00,18,2016-03-12 17:00:00,1.646681364075648,4.012218534809953
1698,2016-03-12 00:00:00,19,2016-03-12 18:00:00,1.646681364075648,4.012218534809953
1699,2016-03-12 00:00:00,20,2016-03-12 19:00:00,1.646681364075648,2.5410718994290717
1700,2016-03-12 00:00:00,21,2016-03-12 20:00:00,1.646681364075648,2.5410718994290717
1701,2016-03-12 00:00:00,22,2016-03-12 21:00:00,1.646681364075648,2.5410718994290717
1702,2016-03-12 00:00:00,23,2016-03-12 22:00:00,1.646681364075648,2.5410718994290717
1703,2016-03-12 00:00:00,24,2016-03-12 23:00:00,1.646681364075648,2.5410718994290717
1704,2016-03-13 00:00:00,1,2016-03-13 00:00:00,1.646681364075648,1.6717577557711079
1705,2016-03-13 00:00:00,2,2016-03-13 01:00:00,1.646681364075648,1.6717577557711079
1706,2016-03-13 00:00:00,3,2016-03-13 02:00:00,1.646681364075648,1.6717577557711079
1707,2016-03-13 00:00:00,4,2016-03-13 03:00:00,1.646681364075648,1.6717577557711079
1708,2016-03-13 00:00:00,5,2016-03-13 04:00:00,1.646681364075648,1.671757479128638
1709,2016-03-13 00:00:00,6,2016-03-13 05:00:00,1.646681364075648,0.8693140646172586
1710,2016-03-13 00:00:00,7,2016-03-13 06:00:00,1.646681364075648,0.8693137879747886
1711,2016-03-13 00:00:00,8,2016-03-13 07:00:00,1.646681364075648,0.8693137879747886
1712,2016-03-13 00:00:00,9,2016-03-13 08:00:00,1.646681364075648,0.8693140646172586
1713,2016-03-13 00:00:00,10,2016-03-13 09:00:00,1.646681364075648,0.8693140646172586
1714,2016-03-13 00:00:00,11,2016-03-13 10:00:00,1.646681364075648,0.8693140646172586
1715,2016-03-13 00:00:00,12,2016-03-13 11:00:00,1.646681364075648,0.8693140646172586
1716,2016-03-13 00:00:00,13,2016-03-13 12:00:00,1.646681364075648,0.8693140646172586
1717,2016-03-13 00:00:00,14,2016-03-13 13:00:00,1.646681364075648,0.8693140646172586
1718,2016-03-13 00:00:00,15,2016-03-13 14:00:00,1.646681364075648,0.8693140646172586
1719,2016-03-13 00:00:00,16,2016-03-13 15:00:00,1.646681364075648,0.8693137879747886
1720,2016-03-13 00:00:00,17,2016-03-13 16:00:00,1.646681364075648,0.8693137879747886
1721,2016-03-13 00:00:00,18,2016-03-13 17:00:00,1.646681364075648,4.012218534809953
1722,2016-03-13 00:00:00,19,2016-03-13 18:00:00,1.646681364075648,4.012218534809953
1723,2016-03-13 00:00:00,20,2016-03-13 19:00:00,1.646681364075648,2.5410718994290717
1724,2016-03-13 00:00:00,21,2016-03-13 20:00:00,1.646681364075648,2.5410718994290717
1725,2016-03-13 00:00:00,22,2016-03-13 21:00:00,1.646681364075648,2.5410718994290717
1726,2016-03-13 00:00:00,23,2016-03-13 22:00:00,1.646681364075648,2.5410718994290717
1727,2016-03-13 00:00:00,24,2016-03-13 23:00:00,1.646681364075648,2.5410718994290717
1728,2016-03-14 00:00:00,1,2016-03-14 00:00:00,1.646681364075648,1.6717577557711079
1729,2016-03-14 00:00:00,2,2016-03-14 01:00:00,1.646681364075648,1.6717577557711079
1730,2016-03-14 00:00:00,3,2016-03-14 02:00:00,1.646681364075648,1.6717577557711079
1731,2016-03-14 00:00:00,4,2016-03-14 03:00:00,1.646681364075648,1.6717577557711079
1732,2016-03-14 00:00:00,5,2016-03-14 04:00:00,1.646681364075648,1.671757479128638
1733,2016-03-14 00:00:00,6,2016-03-14 05:00:00,1.646681364075648,0.8693140646172586
1734,2016-03-14 00:00:00,7,2016-03-14 06:00:00,1.646681364075648,0.8693137879747886
1735,2016-03-14 00:00:00,8,2016-03-14 07:00:00,1.646681364075648,0.8693137879747886
1736,2016-03-14 00:00:00,9,2016-03-14 08:00:00,1.646681364075648,0.8693140646172586
1737,2016-03-14 00:00:00,10,2016-03-14 09:00:00,1.646681364075648,0.8693140646172586
1738,2016-03-14 00:00:00,11,2016-03-14 10:00:00,1.646681364075648,0.8693140646172586
1739,2016-03-14 00:00:00,12,2016-03-14 11:00:00,1.646681364075648,0.8693140646172586
1740,2016-03-14 00:00:00,13,2016-03-14 12:00:00,1.646681364075648,0.8693140646172586
1741,2016-03-14 00:00:00,14,2016-03-14 13:00:00,1.646681364075648,0.8693140646172586
1742,2016-03-14 00:00:00,15,2016-03-14 14:00:00,1.646681364075648,0.8693140646172586
1743,2016-03-14 00:00:00,16,2016-03-14 15:00:00,1.646681364075648,0.8693137879747886
1744,2016-03-14 00:00:00,17,2016-03-14 16:00:00,1.646681364075648,0.8693137879747886
1745,2016-03-14 00:00:00,18,2016-03-14 17:00:00,1.646681364075648,4.012218534809953
1746,2016-03-14 00:00:00,19,2016-03-14 18:00:00,1.646681364075648,4.012218534809953
1747,2016-03-14 00:00:00,20,2016-03-14 19:00:00,1.646681364075648,2.5410718994290717
1748,2016-03-14 00:00:00,21,2016-03-14 20:00:00,1.646681364075648,2.5410718994290717
1749,2016-03-14 00:00:00,22,2016-03-14 21:00:00,1.646681364075648,2.5410718994290717
1750,2016-03-14 00:00:00,23,2016-03-14 22:00:00,1.646681364075648,2.5410718994290717
1751,2016-03-14 00:00:00,24,2016-03-14 23:00:00,1.646681364075648,2.5410718994290717
1752,2016-03-15 00:00:00,1,2016-03-15 00:00:00,1.646681364075648,1.6717577557711079
1753,2016-03-15 00:00:00,2,2016-03-15 01:00:00,1.646681364075648,1.6717577557711079
1754,2016-03-15 00:00:00,3,2016-03-15 02:00:00,1.646681364075648,1.6717577557711079
1755,2016-03-15 00:00:00,4,2016-03-15 03:00:00,1.646681364075648,1.6717577557711079
1756,2016-03-15 00:00:00,5,2016-03-15 04:00:00,1.646681364075648,1.671757479128638
1757,2016-03-15 00:00:00,6,2016-03-15 05:00:00,1.646681364075648,0.8693140646172586
1758,2016-03-15 00:00:00,7,2016-03-15 06:00:00,1.646681364075648,0.8693137879747886
1759,2016-03-15 00:00:00,8,2016-03-15 07:00:00,1.646681364075648,0.8693137879747886
1760,2016-03-15 00:00:00,9,2016-03-15 08:00:00,1.646681364075648,0.8693140646172586
1761,2016-03-15 00:00:00,10,2016-03-15 09:00:00,1.646681364075648,0.8693140646172586
1762,2016-03-15 00:00:00,11,2016-03-15 10:00:00,1.646681364075648,0.8693140646172586
1763,2016-03-15 00:00:00,12,2016-03-15 11:00:00,1.646681364075648,0.8693140646172586
1764,2016-03-15 00:00:00,13,2016-03-15 12:00:00,1.646681364075648,0.8693140646172586
1765,2016-03-15 00:00:00,14,2016-03-15 13:00:00,1.646681364075648,0.8693140646172586
1766,2016-03-15 00:00:00,15,2016-03-15 14:00:00,1.646681364075648,0.8693140646172586
1767,2016-03-15 00:00:00,16,2016-03-15 15:00:00,1.646681364075648,0.8693137879747886
1768,2016-03-15 00:00:00,17,2016-03-15 16:00:00,1.646681364075648,0.8693137879747886
1769,2016-03-15 00:00:00,18,2016-03-15 17:00:00,1.646681364075648,4.012218534809953
1770,2016-03-15 00:00:00,19,2016-03-15 18:00:00,1.646681364075648,4.012218534809953
1771,2016-03-15 00:00:00,20,2016-03-15 19:00:00,1.646681364075648,2.5410718994290717
1772,2016-03-15 00:00:00,21,2016-03-15 20:00:00,1.646681364075648,2.5410718994290717
1773,2016-03-15 00:00:00,22,2016-03-15 21:00:00,1.646681364075648,2.5410718994290717
1774,2016-03-15 00:00:00,23,2016-03-15 22:00:00,1.646681364075648,2.5410718994290717
1775,2016-03-15 00:00:00,24,2016-03-15 23:00:00,1.646681364075648,2.5410718994290717
1776,2016-03-16 00:00:00,1,2016-03-16 00:00:00,1.646681364075648,1.6717577557711079
1777,2016-03-16 00:00:00,2,2016-03-16 01:00:00,1.646681364075648,1.6717577557711079
1778,2016-03-16 00:00:00,3,2016-03-16 02:00:00,1.646681364075648,1.6717577557711079
1779,2016-03-16 00:00:00,4,2016-03-16 03:00:00,1.646681364075648,1.6717577557711079
1780,2016-03-16 00:00:00,5,2016-03-16 04:00:00,1.646681364075648,1.671757479128638
1781,2016-03-16 00:00:00,6,2016-03-16 05:00:00,1.646681364075648,0.8693140646172586
1782,2016-03-16 00:00:00,7,2016-03-16 06:00:00,1.646681364075648,0.8693137879747886
1783,2016-03-16 00:00:00,8,2016-03-16 07:00:00,1.646681364075648,0.8693137879747886
1784,2016-03-16 00:00:00,9,2016-03-16 08:00:00,1.646681364075648,0.8693140646172586
1785,2016-03-16 00:00:00,10,2016-03-16 09:00:00,1.646681364075648,0.8693140646172586
1786,2016-03-16 00:00:00,11,2016-03-16 10:00:00,1.646681364075648,0.8693140646172586
1787,2016-03-16 00:00:00,12,2016-03-16 11:00:00,1.646681364075648,0.8693140646172586
1788,2016-03-16 00:00:00,13,2016-03-16 12:00:00,1.646681364075648,0.8693140646172586
1789,2016-03-16 00:00:00,14,2016-03-16 13:00:00,1.646681364075648,0.8693140646172586
1790,2016-03-16 00:00:00,15,2016-03-16 14:00:00,1.646681364075648,0.8693140646172586
1791,2016-03-16 00:00:00,16,2016-03-16 15:00:00,1.646681364075648,0.8693137879747886
1792,2016-03-16 00:00:00,17,2016-03-16 16:00:00,1.646681364075648,0.8693137879747886
1793,2016-03-16 00:00:00,18,2016-03-16 17:00:00,1.646681364075648,4.012218534809953
1794,2016-03-16 00:00:00,19,2016-03-16 18:00:00,1.646681364075648,4.012218534809953
1795,2016-03-16 00:00:00,20,2016-03-16 19:00:00,1.646681364075648,2.5410718994290717
1796,2016-03-16 00:00:00,21,2016-03-16 20:00:00,1.646681364075648,2.5410718994290717
1797,2016-03-16 00:00:00,22,2016-03-16 21:00:00,1.646681364075648,2.5410718994290717
1798,2016-03-16 00:00:00,23,2016-03-16 22:00:00,1.646681364075648,2.5410718994290717
1799,2016-03-16 00:00:00,24,2016-03-16 23:00:00,1.646681364075648,2.5410718994290717
1800,2016-03-17 00:00:00,1,2016-03-17 00:00:00,1.646681364075648,1.6717577557711079
1801,2016-03-17 00:00:00,2,2016-03-17 01:00:00,1.646681364075648,1.6717577557711079
1802,2016-03-17 00:00:00,3,2016-03-17 02:00:00,1.646681364075648,1.6717577557711079
1803,2016-03-17 00:00:00,4,2016-03-17 03:00:00,1.646681364075648,1.6717577557711079
1804,2016-03-17 00:00:00,5,2016-03-17 04:00:00,1.646681364075648,1.671757479128638
1805,2016-03-17 00:00:00,6,2016-03-17 05:00:00,1.646681364075648,0.8693140646172586
1806,2016-03-17 00:00:00,7,2016-03-17 06:00:00,1.646681364075648,0.8693137879747886
1807,2016-03-17 00:00:00,8,2016-03-17 07:00:00,1.646681364075648,0.8693137879747886
1808,2016-03-17 00:00:00,9,2016-03-17 08:00:00,1.646681364075648,0.8693140646172586
1809,2016-03-17 00:00:00,10,2016-03-17 09:00:00,1.646681364075648,0.8693140646172586
1810,2016-03-17 00:00:00,11,2016-03-17 10:00:00,1.646681364075648,0.8693140646172586
1811,2016-03-17 00:00:00,12,2016-03-17 11:00:00,1.646681364075648,0.8693140646172586
1812,2016-03-17 00:00:00,13,2016-03-17 12:00:00,1.646681364075648,0.8693140646172586
1813,2016-03-17 00:00:00,14,2016-03-17 13:00:00,1.646681364075648,0.8693140646172586
1814,2016-03-17 00:00:00,15,2016-03-17 14:00:00,1.646681364075648,0.8693140646172586
1815,2016-03-17 00:00:00,16,2016-03-17 15:00:00,1.646681364075648,0.8693137879747886
1816,2016-03-17 00:00:00,17,2016-03-17 16:00:00,1.646681364075648,0.8693137879747886
1817,2016-03-17 00:00:00,18,2016-03-17 17:00:00,1.646681364075648,4.012218534809953
1818,2016-03-17 00:00:00,19,2016-03-17 18:00:00,1.646681364075648,4.012218534809953
1819,2016-03-17 00:00:00,20,2016-03-17 19:00:00,1.646681364075648,2.5410718994290717
1820,2016-03-17 00:00:00,21,2016-03-17 20:00:00,1.646681364075648,2.5410718994290717
1821,2016-03-17 00:00:00,22,2016-03-17 21:00:00,1.646681364075648,2.5410718994290717
1822,2016-03-17 00:00:00,23,2016-03-17 22:00:00,1.646681364075648,2.5410718994290717
1823,2016-03-17 00:00:00,24,2016-03-17 23:00:00,1.646681364075648,2.5410718994290717
1824,2016-03-18 00:00:00,1,2016-03-18 00:00:00,1.646681364075648,1.6717577557711079
1825,2016-03-18 00:00:00,2,2016-03-18 01:00:00,1.646681364075648,1.6717577557711079
1826,2016-03-18 00:00:00,3,2016-03-18 02:00:00,1.646681364075648,1.6717577557711079
1827,2016-03-18 00:00:00,4,2016-03-18 03:00:00,1.646681364075648,1.6717577557711079
1828,2016-03-18 00:00:00,5,2016-03-18 04:00:00,1.646681364075648,1.671757479128638
1829,2016-03-18 00:00:00,6,2016-03-18 05:00:00,1.646681364075648,0.8693140646172586
1830,2016-03-18 00:00:00,7,2016-03-18 06:00:00,1.646681364075648,0.8693137879747886
1831,2016-03-18 00:00:00,8,2016-03-18 07:00:00,1.646681364075648,0.8693137879747886
1832,2016-03-18 00:00:00,9,2016-03-18 08:00:00,1.646681364075648,0.8693140646172586
1833,2016-03-18 00:00:00,10,2016-03-18 09:00:00,1.646681364075648,0.8693140646172586
1834,2016-03-18 00:00:00,11,2016-03-18 10:00:00,1.646681364075648,0.8693140646172586
1835,2016-03-18 00:00:00,12,2016-03-18 11:00:00,1.646681364075648,0.8693140646172586
1836,2016-03-18 00:00:00,13,2016-03-18 12:00:00,1.646681364075648,0.8693140646172586
1837,2016-03-18 00:00:00,14,2016-03-18 13:00:00,1.646681364075648,0.8693140646172586
1838,2016-03-18 00:00:00,15,2016-03-18 14:00:00,1.646681364075648,0.8693140646172586
1839,2016-03-18 00:00:00,16,2016-03-18 15:00:00,1.646681364075648,0.8693137879747886
1840,2016-03-18 00:00:00,17,2016-03-18 16:00:00,1.646681364075648,0.8693137879747886
