Hour_number,Date,HE,Datetime,SH_Demand_R_GW,SH_Demand_C_GW,SH_Demand_Total_GW
2328,2016-04-08 00:00:00,1,2016-04-08 00:00:00,0.5894373324586027,0.3529463658255908,0.9423836982841934
2329,2016-04-08 00:00:00,2,2016-04-08 01:00:00,0.5172509108082264,0.33268981826349675,0.8499407290717231
2330,2016-04-08 00:00:00,3,2016-04-08 02:00:00,0.48741057839698937,0.38508894063631427,0.8724995190333036
2331,2016-04-08 00:00:00,4,2016-04-08 03:00:00,0.49786378226203354,0.3574369414463035,0.855300723708337
2332,2016-04-08 00:00:00,5,2016-04-08 04:00:00,0.5257310928170198,0.5204148421780233,1.046145934995043
2333,2016-04-08 00:00:00,6,2016-04-08 05:00:00,0.5747699099680402,0.6246152357843789,1.1993851457524192
2334,2016-04-08 00:00:00,7,2016-04-08 06:00:00,0.8012375870448194,0.7886887275607158,1.5899263146055354
2335,2016-04-08 00:00:00,8,2016-04-08 07:00:00,0.9295463298352683,1.7735783609731903,2.7031246908084583
2336,2016-04-08 00:00:00,9,2016-04-08 08:00:00,0.8722831616450369,1.2924308552378416,2.1647140168828787
2337,2016-04-08 00:00:00,10,2016-04-08 09:00:00,0.6202620410044138,0.9801742161590794,1.6004362571634934
2338,2016-04-08 00:00:00,11,2016-04-08 10:00:00,0.0,0.7757720685942165,0.7757720685942165
2339,2016-04-08 00:00:00,12,2016-04-08 11:00:00,0.4655807995204628,0.525985823112486,0.9915666226329488
2340,2016-04-08 00:00:00,13,2016-04-08 12:00:00,0.0,0.4987173117219207,0.4987173117219207
2341,2016-04-08 00:00:00,14,2016-04-08 13:00:00,0.0,0.45820179605534556,0.45820179605534556
2342,2016-04-08 00:00:00,15,2016-04-08 14:00:00,0.375343067534158,0.4261647984141747,0.8015078659483327
2343,2016-04-08 00:00:00,16,2016-04-08 15:00:00,0.0,0.3425190507614591,0.3425190507614591
2344,2016-04-08 00:00:00,17,2016-04-08 16:00:00,0.42165540614622277,0.49080934784745434,0.9124647539936771
2345,2016-04-08 00:00:00,18,2016-04-08 17:00:00,0.5766973973141954,0.5431539678279128,1.1198513651421083
2346,2016-04-08 00:00:00,19,2016-04-08 18:00:00,0.5998594985817985,0.32089773752603656,0.9207572361078351
2347,2016-04-08 00:00:00,20,2016-04-08 19:00:00,0.6220950667536633,0.3802029557238141,1.0022980224774773
2348,2016-04-08 00:00:00,21,2016-04-08 20:00:00,0.7807638671297616,0.46409720605174626,1.2448610731815077
2349,2016-04-08 00:00:00,22,2016-04-08 21:00:00,0.7844411803288165,0.4226807934843302,1.2071219738131467
2350,2016-04-08 00:00:00,23,2016-04-08 22:00:00,0.7476680106777662,0.47831769203020175,1.225985702707968
2351,2016-04-08 00:00:00,24,2016-04-08 23:00:00,0.6396030634602737,0.4463467870832781,1.0859498505435516
2352,2016-04-09 00:00:00,1,2016-04-09 00:00:00,0.5963703943657904,0.38632370035291025,0.9826940947187006
2353,2016-04-09 00:00:00,2,2016-04-09 01:00:00,0.5205107022118742,0.366201047459021,0.8867117496708953
2354,2016-04-09 00:00:00,3,2016-04-09 02:00:00,0.4959185796427871,0.4037408766539447,0.8996594562967318
2355,2016-04-09 00:00:00,4,2016-04-09 03:00:00,0.5194445071165573,0.43764685472554876,0.9570913618421061
2356,2016-04-09 00:00:00,5,2016-04-09 04:00:00,0.5770362588158211,0.6729687425253251,1.2500050013411461
2357,2016-04-09 00:00:00,6,2016-04-09 05:00:00,0.6368280080081139,1.645323502654063,2.282151510662177
2358,2016-04-09 00:00:00,7,2016-04-09 06:00:00,0.7604463444653865,1.3854684807322215,2.145914825197608
2359,2016-04-09 00:00:00,8,2016-04-09 07:00:00,0.8433253557260331,1.2061878722552826,2.0495132279813153
2360,2016-04-09 00:00:00,9,2016-04-09 08:00:00,0.8923048239362462,0.9576366007165728,1.849941424652819
2361,2016-04-09 00:00:00,10,2016-04-09 09:00:00,1.0562848917697711,0.8123801486321528,1.8686650404019238
2362,2016-04-09 00:00:00,11,2016-04-09 10:00:00,0.9568351220698192,0.6507937004479274,1.6076288225177466
2363,2016-04-09 00:00:00,12,2016-04-09 11:00:00,1.0018237902953753,0.5774885997071949,1.5793123900025705
2364,2016-04-09 00:00:00,13,2016-04-09 12:00:00,0.8336665040525365,0.5336057493030903,1.367272253355627
2365,2016-04-09 00:00:00,14,2016-04-09 13:00:00,0.6858471598535496,0.5085090778981258,1.1943562377516754
2366,2016-04-09 00:00:00,15,2016-04-09 14:00:00,0.602499886931736,0.4700453102612343,1.0725451971929703
2367,2016-04-09 00:00:00,16,2016-04-09 15:00:00,0.560335909711823,0.4700053416192368,1.03034125133106
2368,2016-04-09 00:00:00,17,2016-04-09 16:00:00,0.6020030175383146,0.5131944424989511,1.1151974600372658
2369,2016-04-09 00:00:00,18,2016-04-09 17:00:00,0.7807775403551694,0.5472569517974045,1.328034492152574
2370,2016-04-09 00:00:00,19,2016-04-09 18:00:00,0.8158514497960511,0.6552843955551312,1.4711358453511822
2371,2016-04-09 00:00:00,20,2016-04-09 19:00:00,0.7504687955111746,0.7393214512819593,1.4897902467931339
2372,2016-04-09 00:00:00,21,2016-04-09 20:00:00,0.7876292867949368,0.34198771229631136,1.1296169990912484
2373,2016-04-09 00:00:00,22,2016-04-09 21:00:00,0.817398705898726,0.33029457012155705,1.147693276020283
2374,2016-04-09 00:00:00,23,2016-04-09 22:00:00,0.7925514259518927,0.3867967473507424,1.179348173302635
2375,2016-04-09 00:00:00,24,2016-04-09 23:00:00,0.6683901757706396,0.39103060100697706,1.0594207767776167
2376,2016-04-10 00:00:00,1,2016-04-10 00:00:00,0.5730915884593138,0.34511285758642396,0.9182044460457378
2377,2016-04-10 00:00:00,2,2016-04-10 01:00:00,0.5313798128974084,0.32255514907714516,0.8539349619745537
2378,2016-04-10 00:00:00,3,2016-04-10 02:00:00,0.5693807447772967,0.3491985327450431,0.9185792775223398
2379,2016-04-10 00:00:00,4,2016-04-10 03:00:00,0.5867635079713172,0.37221750192902475,0.9589810099003419
2380,2016-04-10 00:00:00,5,2016-04-10 04:00:00,0.6320783573370496,0.6130823447133023,1.245160702050352
2381,2016-04-10 00:00:00,6,2016-04-10 05:00:00,0.6341387500122762,2.261163412397437,2.8953021624097133
2382,2016-04-10 00:00:00,7,2016-04-10 06:00:00,0.7513787971564114,1.8388798974915082,2.5902586946479196
2383,2016-04-10 00:00:00,8,2016-04-10 07:00:00,0.7898649256811544,1.5142816394918126,2.304146565172967
2384,2016-04-10 00:00:00,9,2016-04-10 08:00:00,1.0122399764744054,1.331672335732176,2.343912312206582
2385,2016-04-10 00:00:00,10,2016-04-10 09:00:00,1.107262772618439,1.1860122235671615,2.2932749961856005
2386,2016-04-10 00:00:00,11,2016-04-10 10:00:00,1.205136125279999,1.0139578447147508,2.2190939699947494
2387,2016-04-10 00:00:00,12,2016-04-10 11:00:00,1.047076853411823,0.9329880511418907,1.9800649045537138
2388,2016-04-10 00:00:00,13,2016-04-10 12:00:00,1.133092139571639,0.8213947326855341,1.9544868722571733
2389,2016-04-10 00:00:00,14,2016-04-10 13:00:00,1.0574972884042169,0.7677115403967097,1.8252088288009265
2390,2016-04-10 00:00:00,15,2016-04-10 14:00:00,0.9227672481324194,0.8040623091336764,1.7268295572660957
2391,2016-04-10 00:00:00,16,2016-04-10 15:00:00,0.5757888275023909,0.8448009102080926,1.4205897377104832
2392,2016-04-10 00:00:00,17,2016-04-10 16:00:00,0.5824499963205937,0.9231819304876077,1.5056319268082012
2393,2016-04-10 00:00:00,18,2016-04-10 17:00:00,0.6959507555842939,0.9450452909144317,1.6409960464987254
2394,2016-04-10 00:00:00,19,2016-04-10 18:00:00,0.6680621748765446,1.0823836036904368,1.7504457785669816
2395,2016-04-10 00:00:00,20,2016-04-10 19:00:00,0.8711959186889557,1.176915437331745,2.048111356020701
2396,2016-04-10 00:00:00,21,2016-04-10 20:00:00,0.9009799219532347,0.5080839158814601,1.4090638378346947
2397,2016-04-10 00:00:00,22,2016-04-10 21:00:00,0.8726531132331592,0.40150868183928556,1.2741617950724446
2398,2016-04-10 00:00:00,23,2016-04-10 22:00:00,0.7583446142454475,0.4680509788852462,1.2263955931306938
2399,2016-04-10 00:00:00,24,2016-04-10 23:00:00,0.7244183460561697,0.3827916179398012,1.107209963995971
2400,2016-04-11 00:00:00,1,2016-04-11 00:00:00,0.6053712184873012,0.3627474259249369,0.9681186444122382
2401,2016-04-11 00:00:00,2,2016-04-11 01:00:00,0.6194447728700802,0.31381796394241873,0.9332627368124988
2402,2016-04-11 00:00:00,3,2016-04-11 02:00:00,0.5920916978877199,0.3916635975408239,0.9837552954285438
2403,2016-04-11 00:00:00,4,2016-04-11 03:00:00,0.6109535984419859,0.37180125399024505,0.9827548524322312
2404,2016-04-11 00:00:00,5,2016-04-11 04:00:00,0.6510832479005687,0.6468316827276855,1.2979149306282542
2405,2016-04-11 00:00:00,6,2016-04-11 05:00:00,0.6725906558047233,2.446409140387619,3.118999796192342
2406,2016-04-11 00:00:00,7,2016-04-11 06:00:00,0.9077688126630881,1.9184129997006356,2.826181812363724
2407,2016-04-11 00:00:00,8,2016-04-11 07:00:00,0.9291792585416426,1.5195033356074426,2.4486825941490853
2408,2016-04-11 00:00:00,9,2016-04-11 08:00:00,0.9793434341471438,1.3375789065566823,2.316922340703826
2409,2016-04-11 00:00:00,10,2016-04-11 09:00:00,0.924163181558177,1.2103715109748032,2.1345346925329802
2410,2016-04-11 00:00:00,11,2016-04-11 10:00:00,0.8872904538547486,0.9944192592338064,1.881709713088555
2411,2016-04-11 00:00:00,12,2016-04-11 11:00:00,0.8179620912604525,0.8035992418905873,1.62156133315104
2412,2016-04-11 00:00:00,13,2016-04-11 12:00:00,0.798962353880703,0.6594131942000454,1.4583755480807483
2413,2016-04-11 00:00:00,14,2016-04-11 13:00:00,0.7497391603077552,0.6108737347447156,1.360612895052471
2414,2016-04-11 00:00:00,15,2016-04-11 14:00:00,0.68573066325442,0.6956112986667101,1.38134196192113
2415,2016-04-11 00:00:00,16,2016-04-11 15:00:00,0.6850976308765679,0.7858390788883749,1.4709367097649428
2416,2016-04-11 00:00:00,17,2016-04-11 16:00:00,0.837055911580588,0.8051461512323886,1.6422020628129768
2417,2016-04-11 00:00:00,18,2016-04-11 17:00:00,0.9133672353454725,0.7545879003569397,1.667955135702412
2418,2016-04-11 00:00:00,19,2016-04-11 18:00:00,0.9234283790914878,0.9463155792825845,1.8697439583740723
2419,2016-04-11 00:00:00,20,2016-04-11 19:00:00,1.057853709332678,1.2055433717939068,2.263397081126585
2420,2016-04-11 00:00:00,21,2016-04-11 20:00:00,1.0033436637551438,0.4934427697578441,1.4967864335129881
2421,2016-04-11 00:00:00,22,2016-04-11 21:00:00,0.9493392895482,0.43378821838997816,1.3831275079381782
2422,2016-04-11 00:00:00,23,2016-04-11 22:00:00,0.871945600467393,0.4289265125653673,1.3008721130327603
2423,2016-04-11 00:00:00,24,2016-04-11 23:00:00,0.8097821398846816,0.4551477211754455,1.2649298610601272
2424,2016-04-12 00:00:00,1,2016-04-12 00:00:00,0.7662117016591887,0.33622918922985484,1.1024408908890437
2425,2016-04-12 00:00:00,2,2016-04-12 01:00:00,0.7661608884806889,0.3769808808644083,1.1431417693450971
2426,2016-04-12 00:00:00,3,2016-04-12 02:00:00,0.7290327762487906,0.3406853252476209,1.0697181014964114
2427,2016-04-12 00:00:00,4,2016-04-12 03:00:00,0.7228783814075045,0.39245337531641566,1.11533175672392
2428,2016-04-12 00:00:00,5,2016-04-12 04:00:00,0.7910240376232103,0.6329235548404071,1.4239475924636174
2429,2016-04-12 00:00:00,6,2016-04-12 05:00:00,0.8060961742275787,2.74096230395402,3.5470584781815986
2430,2016-04-12 00:00:00,7,2016-04-12 06:00:00,0.9957442060192596,2.2178270115130756,3.213571217532335
2431,2016-04-12 00:00:00,8,2016-04-12 07:00:00,1.0403966487194742,1.676545655060022,2.716942303779496
2432,2016-04-12 00:00:00,9,2016-04-12 08:00:00,1.071473328378518,1.2725258451220507,2.3439991735005687
2433,2016-04-12 00:00:00,10,2016-04-12 09:00:00,0.95006040600564,1.0689196663785194,2.0189800723841596
2434,2016-04-12 00:00:00,11,2016-04-12 10:00:00,0.8998424010988275,0.7956596628742397,1.6955020639730674
2435,2016-04-12 00:00:00,12,2016-04-12 11:00:00,0.8487858930172921,0.6171147143767174,1.4659006073940097
2436,2016-04-12 00:00:00,13,2016-04-12 12:00:00,0.8423998044379559,0.5134217447374664,1.3558215491754222
2437,2016-04-12 00:00:00,14,2016-04-12 13:00:00,0.9051884409937316,0.4489330418307474,1.354121482824479
2438,2016-04-12 00:00:00,15,2016-04-12 14:00:00,0.8780573123942196,0.3993871031579729,1.2774444155521925
2439,2016-04-12 00:00:00,16,2016-04-12 15:00:00,0.8726467411792076,0.34231857968455703,1.2149653208637645
2440,2016-04-12 00:00:00,17,2016-04-12 16:00:00,0.9681073855345481,0.35608435863507537,1.3241917441696234
2441,2016-04-12 00:00:00,18,2016-04-12 17:00:00,1.2343721404126322,0.3729834666661803,1.6073556070788126
2442,2016-04-12 00:00:00,19,2016-04-12 18:00:00,1.2683025438291136,0.617031295619963,1.8853338394490766
2443,2016-04-12 00:00:00,20,2016-04-12 19:00:00,1.2887750370568438,0.9958193670966229,2.284594404153467
2444,2016-04-12 00:00:00,21,2016-04-12 20:00:00,1.28195303775239,0.46157996913783167,1.7435330068902217
2445,2016-04-12 00:00:00,22,2016-04-12 21:00:00,1.2184857359465069,0.41231303336444663,1.6307987693109536
2446,2016-04-12 00:00:00,23,2016-04-12 22:00:00,1.139811986913179,0.44550821293565807,1.5853201998488373
2447,2016-04-12 00:00:00,24,2016-04-12 23:00:00,1.0689731520788512,0.4372668029786894,1.5062399550575405
2448,2016-04-13 00:00:00,1,2016-04-13 00:00:00,0.9837323282240007,0.35354651618036326,1.337278844404364
2449,2016-04-13 00:00:00,2,2016-04-13 01:00:00,0.9994493640230022,0.3590323605555131,1.3584817245785152
2450,2016-04-13 00:00:00,3,2016-04-13 02:00:00,0.9621626798554923,0.3794966780518027,1.341659357907295
2451,2016-04-13 00:00:00,4,2016-04-13 03:00:00,0.9388676861938189,0.39420978092002273,1.3330774671138417
2452,2016-04-13 00:00:00,5,2016-04-13 04:00:00,1.023077962911217,0.7201422099926847,1.7432201729039016
2453,2016-04-13 00:00:00,6,2016-04-13 05:00:00,1.0667416115799155,2.8003557506678214,3.867097362247737
2454,2016-04-13 00:00:00,7,2016-04-13 06:00:00,1.2734124443619113,2.2980428165178326,3.571455260879744
2455,2016-04-13 00:00:00,8,2016-04-13 07:00:00,1.3799762293014841,1.6775200242645711,3.0574962535660553
2456,2016-04-13 00:00:00,9,2016-04-13 08:00:00,1.2441445687867663,1.138530890594063,2.3826754593808293
2457,2016-04-13 00:00:00,10,2016-04-13 09:00:00,1.108419947203872,0.8362414540895279,1.9446614012933998
2458,2016-04-13 00:00:00,11,2016-04-13 10:00:00,0.9933438281168291,0.5691239624690967,1.5624677905859259
2459,2016-04-13 00:00:00,12,2016-04-13 11:00:00,0.906242820882708,0.4471923015370836,1.3534351224197916
2460,2016-04-13 00:00:00,13,2016-04-13 12:00:00,0.8463501683546668,0.3969312679446785,1.2432814362993454
2461,2016-04-13 00:00:00,14,2016-04-13 13:00:00,0.8239231550739423,0.36138956842320014,1.1853127234971423
2462,2016-04-13 00:00:00,15,2016-04-13 14:00:00,0.888954116594588,0.30464063145589343,1.1935947480504814
2463,2016-04-13 00:00:00,16,2016-04-13 15:00:00,0.8678354320972745,0.24856748995324426,1.116402922050519
2464,2016-04-13 00:00:00,17,2016-04-13 16:00:00,0.9782432185288064,0.2746702900875813,1.2529135086163878
2465,2016-04-13 00:00:00,18,2016-04-13 17:00:00,1.1400038192515074,0.2903775242938219,1.4303813435453294
2466,2016-04-13 00:00:00,19,2016-04-13 18:00:00,1.0585223711404625,0.45702706160316026,1.5155494327436227
2467,2016-04-13 00:00:00,20,2016-04-13 19:00:00,1.101823846411174,0.74038652952916,1.8422103759403339
2468,2016-04-13 00:00:00,21,2016-04-13 20:00:00,1.206512576520063,0.36273189006001544,1.5692444665800784
2469,2016-04-13 00:00:00,22,2016-04-13 21:00:00,1.2224594465696346,0.41532238351472367,1.637781830084358
2470,2016-04-13 00:00:00,23,2016-04-13 22:00:00,1.0988062386001098,0.403983725365328,1.5027899639654378
2471,2016-04-13 00:00:00,24,2016-04-13 23:00:00,1.0061769920164307,0.42329820273001917,1.42947519474645
2472,2016-04-14 00:00:00,1,2016-04-14 00:00:00,0.9779081631136558,0.3118914891002363,1.2897996522138921
2473,2016-04-14 00:00:00,2,2016-04-14 01:00:00,0.9923329382518707,0.36170970373297723,1.3540426419848481
2474,2016-04-14 00:00:00,3,2016-04-14 02:00:00,0.9649674816223838,0.32851283289101657,1.2934803145134002
2475,2016-04-14 00:00:00,4,2016-04-14 03:00:00,0.9696680273557622,0.40019148873918614,1.3698595160949485
2476,2016-04-14 00:00:00,5,2016-04-14 04:00:00,1.0517669810054282,0.5312474345366377,1.5830144155420658
2477,2016-04-14 00:00:00,6,2016-04-14 05:00:00,1.0396643222151063,2.5500638716711026,3.5897281938862085
2478,2016-04-14 00:00:00,7,2016-04-14 06:00:00,1.221626721734444,2.158204460424206,3.3798311821586497
2479,2016-04-14 00:00:00,8,2016-04-14 07:00:00,1.2611516104101377,1.5954674704579452,2.856619080868083
2480,2016-04-14 00:00:00,9,2016-04-14 08:00:00,1.219815012479383,1.1610749692323077,2.380889981711691
2481,2016-04-14 00:00:00,10,2016-04-14 09:00:00,1.1313617597339345,0.8569505147811897,1.988312274515124
2482,2016-04-14 00:00:00,11,2016-04-14 10:00:00,1.1043873783926075,0.5828809977566647,1.6872683761492722
2483,2016-04-14 00:00:00,12,2016-04-14 11:00:00,1.020971908384147,0.4344953859057382,1.4554672942898852
2484,2016-04-14 00:00:00,13,2016-04-14 12:00:00,0.9562976971054469,0.36990065380176057,1.3261983509072073
2485,2016-04-14 00:00:00,14,2016-04-14 13:00:00,0.8281710437249619,0.34655610573620255,1.1747271494611644
2486,2016-04-14 00:00:00,15,2016-04-14 14:00:00,0.8720671715605653,0.23872230495047736,1.1107894765110427
2487,2016-04-14 00:00:00,16,2016-04-14 15:00:00,0.9323101834031586,0.1986280902575959,1.1309382736607545
2488,2016-04-14 00:00:00,17,2016-04-14 16:00:00,1.0388245496826671,0.21687979954438166,1.2557043492270485
2489,2016-04-14 00:00:00,18,2016-04-14 17:00:00,1.0556871380436086,0.28285867960179634,1.3385458176454048
2490,2016-04-14 00:00:00,19,2016-04-14 18:00:00,1.1699020598300687,0.424656739007945,1.5945587988380137
2491,2016-04-14 00:00:00,20,2016-04-14 19:00:00,1.098735167179001,0.6204101722107933,1.7191453393897946
2492,2016-04-14 00:00:00,21,2016-04-14 20:00:00,1.2382409611713405,0.5462847503380872,1.7845257115094277
2493,2016-04-14 00:00:00,22,2016-04-14 21:00:00,1.1244933784932178,0.36819499705978725,1.492688375553005
2494,2016-04-14 00:00:00,23,2016-04-14 22:00:00,1.0642942904614794,0.4032589133292788,1.4675532037907584
2495,2016-04-14 00:00:00,24,2016-04-14 23:00:00,0.9442012153723051,0.423165991729649,1.367367207101954
2496,2016-04-15 00:00:00,1,2016-04-15 00:00:00,0.9464137424120045,0.3095647553275281,1.2559784977395325
2497,2016-04-15 00:00:00,2,2016-04-15 01:00:00,0.8798286621116281,0.3523344079969188,1.2321630701085469
2498,2016-04-15 00:00:00,3,2016-04-15 02:00:00,0.8519466258237458,0.31816880219321747,1.1701154280169632
2499,2016-04-15 00:00:00,4,2016-04-15 03:00:00,0.913720084874601,0.3651764660374413,1.2788965509120425
2500,2016-04-15 00:00:00,5,2016-04-15 04:00:00,0.9726541338379697,0.44664115494840134,1.4192952887863712
2501,2016-04-15 00:00:00,6,2016-04-15 05:00:00,1.0424863780650506,0.6400460980351238,1.6825324761001745
2502,2016-04-15 00:00:00,7,2016-04-15 06:00:00,1.1532708928163389,0.7323235129320462,1.885594405748385
2503,2016-04-15 00:00:00,8,2016-04-15 07:00:00,1.1560434343865411,1.347143646496526,2.5031870808830674
2504,2016-04-15 00:00:00,9,2016-04-15 08:00:00,1.1950164911404213,0.9765379959618605,2.1715544871022816
2505,2016-04-15 00:00:00,10,2016-04-15 09:00:00,1.0840872731939633,0.7764911977034018,1.860578470897365
2506,2016-04-15 00:00:00,11,2016-04-15 10:00:00,1.0772615039519366,0.5864195200112942,1.663681023963231
2507,2016-04-15 00:00:00,12,2016-04-15 11:00:00,1.0628379432354715,0.4434840664813711,1.5063220097168428
2508,2016-04-15 00:00:00,13,2016-04-15 12:00:00,1.0259116311103964,0.3487599152607773,1.3746715463711736
2509,2016-04-15 00:00:00,14,2016-04-15 13:00:00,1.0004221898704355,0.3389312131454172,1.3393534030158527
2510,2016-04-15 00:00:00,15,2016-04-15 14:00:00,0.9571033547044685,0.2893554934545133,1.2464588481589818
2511,2016-04-15 00:00:00,16,2016-04-15 15:00:00,0.8849846124599428,0.28220467861225895,1.167189291072202
2512,2016-04-15 00:00:00,17,2016-04-15 16:00:00,0.6782978047564359,0.357857150501191,1.036154955257627
2513,2016-04-15 00:00:00,18,2016-04-15 17:00:00,0.9967962337245958,0.4689535129974079,1.4657497467220035
2514,2016-04-15 00:00:00,19,2016-04-15 18:00:00,1.079524074548329,0.2595982695681391,1.3391223441164681
2515,2016-04-15 00:00:00,20,2016-04-15 19:00:00,1.058600271378723,0.25590131987476483,1.314501591253488
2516,2016-04-15 00:00:00,21,2016-04-15 20:00:00,1.1935804136452042,0.3151798935061317,1.5087603071513356
2517,2016-04-15 00:00:00,22,2016-04-15 21:00:00,1.2239523487584227,0.2814028225297919,1.5053551712882147
2518,2016-04-15 00:00:00,23,2016-04-15 22:00:00,1.053878942012763,0.33893960768336767,1.3928185496961307
2519,2016-04-15 00:00:00,24,2016-04-15 23:00:00,0.9795227430715897,0.3450140906047249,1.3245368336763146
2520,2016-04-16 00:00:00,1,2016-04-16 00:00:00,0.8814047381324127,0.33888041231014526,1.220285150442558
2521,2016-04-16 00:00:00,2,2016-04-16 01:00:00,0.904461501280561,0.3128910901586838,1.217352591439245
2522,2016-04-16 00:00:00,3,2016-04-16 02:00:00,0.9082590079843038,0.361977856195437,1.2702368641797408
2523,2016-04-16 00:00:00,4,2016-04-16 03:00:00,0.9077248407832614,0.3826189140689398,1.2903437548522012
2524,2016-04-16 00:00:00,5,2016-04-16 04:00:00,0.902538285443408,0.566453448539532,1.46899173398294
2525,2016-04-16 00:00:00,6,2016-04-16 05:00:00,0.9705669622972144,1.6084641566239133,2.5790311189211277
2526,2016-04-16 00:00:00,7,2016-04-16 06:00:00,1.055033752926373,1.2394654063399442,2.2944991592663175
2527,2016-04-16 00:00:00,8,2016-04-16 07:00:00,1.1074896878774776,0.9425620970188231,2.0500517848963007
2528,2016-04-16 00:00:00,9,2016-04-16 08:00:00,1.160531198520525,0.7148407771896302,1.8753719757101552
2529,2016-04-16 00:00:00,10,2016-04-16 09:00:00,1.2448838185186821,0.576060227855358,1.82094404637404
2530,2016-04-16 00:00:00,11,2016-04-16 10:00:00,1.3302499187508636,0.4252501948329935,1.7555001135838573
2531,2016-04-16 00:00:00,12,2016-04-16 11:00:00,1.2233821259418134,0.33476730406482624,1.5581494300066396
2532,2016-04-16 00:00:00,13,2016-04-16 12:00:00,1.120394916839542,0.25696455531554685,1.3773594721550888
2533,2016-04-16 00:00:00,14,2016-04-16 13:00:00,1.0818494302179975,0.2426097478485003,1.3244591780664978
2534,2016-04-16 00:00:00,15,2016-04-16 14:00:00,0.9730584058943127,0.2435182219098355,1.216576627804148
2535,2016-04-16 00:00:00,16,2016-04-16 15:00:00,0.9488149759680402,0.2361953524694928,1.185010328437533
2536,2016-04-16 00:00:00,17,2016-04-16 16:00:00,0.8523776747157514,0.24148568605502926,1.0938633607707806
2537,2016-04-16 00:00:00,18,2016-04-16 17:00:00,0.8675142739702666,0.22710732497250524,1.094621598942772
2538,2016-04-16 00:00:00,19,2016-04-16 18:00:00,0.9353834898932162,0.2724762155061059,1.2078597053993223
2539,2016-04-16 00:00:00,20,2016-04-16 19:00:00,1.0101332075206282,0.41469108590909964,1.424824293429728
2540,2016-04-16 00:00:00,21,2016-04-16 20:00:00,0.9771671035180214,0.3148773565874152,1.2920444601054366
2541,2016-04-16 00:00:00,22,2016-04-16 21:00:00,0.9905230978130402,0.3182218318184831,1.3087449296315232
2542,2016-04-16 00:00:00,23,2016-04-16 22:00:00,0.8932595666080426,0.3442011233802228,1.2374606899882654
2543,2016-04-16 00:00:00,24,2016-04-16 23:00:00,0.8584965313847298,0.40361027974248226,1.262106811127212
2544,2016-04-17 00:00:00,1,2016-04-17 00:00:00,0.7136419078127842,0.33918392906548417,1.0528258368782684
2545,2016-04-17 00:00:00,2,2016-04-17 01:00:00,0.7440483455639628,0.3461647188472841,1.0902130644112469
2546,2016-04-17 00:00:00,3,2016-04-17 02:00:00,0.7343214591499696,0.35908402151796465,1.0934054806679343
2547,2016-04-17 00:00:00,4,2016-04-17 03:00:00,0.7436479688218549,0.37075638927695215,1.1144043580988072
2548,2016-04-17 00:00:00,5,2016-04-17 04:00:00,0.8101358200179971,0.6707558639473504,1.4808916839653474
2549,2016-04-17 00:00:00,6,2016-04-17 05:00:00,0.7847224880260217,2.1292693999258585,2.9139918879518802
2550,2016-04-17 00:00:00,7,2016-04-17 06:00:00,0.8493825859869355,1.619445554203412,2.468828140190347
2551,2016-04-17 00:00:00,8,2016-04-17 07:00:00,0.9218224871790534,1.0974887481795692,2.0193112353586224
2552,2016-04-17 00:00:00,9,2016-04-17 08:00:00,1.0175194781156598,0.7818027730147552,1.799322251130415
2553,2016-04-17 00:00:00,10,2016-04-17 09:00:00,0.9897319747939333,0.603604704302665,1.5933366790965984
2554,2016-04-17 00:00:00,11,2016-04-17 10:00:00,1.0658927110823515,0.46560750118306005,1.5315002122654118
2555,2016-04-17 00:00:00,12,2016-04-17 11:00:00,0.9949038829178648,0.38648374333308105,1.381387626250946
2556,2016-04-17 00:00:00,13,2016-04-17 12:00:00,0.8960146387997519,0.31990959537525937,1.2159242341750112
2557,2016-04-17 00:00:00,14,2016-04-17 13:00:00,0.7964549351893385,0.28772902266535216,1.0841839578546908
2558,2016-04-17 00:00:00,15,2016-04-17 14:00:00,0.6475343541331106,0.2610106566359908,0.9085450107691014
2559,2016-04-17 00:00:00,16,2016-04-17 15:00:00,0.6140852287469702,0.2688792701899755,0.8829644989369457
2560,2016-04-17 00:00:00,17,2016-04-17 16:00:00,0.4779564904141317,0.3426753718257756,0.8206318622399074
2561,2016-04-17 00:00:00,18,2016-04-17 17:00:00,0.4537031595754004,0.32912115349310733,0.7828243130685077
2562,2016-04-17 00:00:00,19,2016-04-17 18:00:00,0.5699567968744532,0.45852532305001226,1.0284821199244654
2563,2016-04-17 00:00:00,20,2016-04-17 19:00:00,0.8352518997960683,0.6404541642273409,1.4757060640234092
2564,2016-04-17 00:00:00,21,2016-04-17 20:00:00,0.7833215307665115,0.22548663902809954,1.008808169794611
2565,2016-04-17 00:00:00,22,2016-04-17 21:00:00,0.7819834482399226,0.2743993503123364,1.0563827985522591
2566,2016-04-17 00:00:00,23,2016-04-17 22:00:00,0.6842118015320504,0.2714657343011077,0.9556775358331581
2567,2016-04-17 00:00:00,24,2016-04-17 23:00:00,0.5959396453757975,0.3287596510464648,0.9246992964222623
2568,2016-04-18 00:00:00,1,2016-04-18 00:00:00,0.579605359585438,0.2627789096818267,0.8423842692672647
2569,2016-04-18 00:00:00,2,2016-04-18 01:00:00,0.5121025677309503,0.3081155115607338,0.8202180792916841
