Date,Hour_Ending,Datetime,Residential_Space_Heat_Demand_GW,Residential_Water_Heat_Demand_GW,Commercial_Space_Heat_Demand_GW,Commercial_Water_Heat_Demand_GW
2016-06-28 00:00:00,11,2016-06-28 10:00:00,0.0,0.8180131550353232,0.17641911267032157,0.07798991665104113
2016-06-28 00:00:00,12,2016-06-28 11:00:00,0.0,0.6755868785603625,0.17180406519957403,0.07278253950789461
2016-06-28 00:00:00,13,2016-06-28 12:00:00,0.0,0.5927687983422051,0.16482260175386537,0.07796882783848369
2016-06-28 00:00:00,14,2016-06-28 13:00:00,0.0,0.5480992017115014,0.1601650050371397,0.0675192667948826
2016-06-28 00:00:00,15,2016-06-28 14:00:00,0.0,0.5288619298565675,0.1563708971873655,0.06484469671286448
2016-06-28 00:00:00,16,2016-06-28 15:00:00,0.0,0.5415780922444525,0.15465294261974785,0.059100709676691704
2016-06-28 00:00:00,17,2016-06-28 16:00:00,0.0,0.526455089392116,0.1548403643028976,0.06712288856386156
2016-06-28 00:00:00,18,2016-06-28 17:00:00,0.0,0.5679196375043759,0.13166014724227157,0.10067746901331595
2016-06-28 00:00:00,19,2016-06-28 18:00:00,0.0,0.5914232384266728,0.14875824819470732,0.0799242757586683
2016-06-28 00:00:00,20,2016-06-28 19:00:00,0.0,0.5952531207766288,0.1937558035475508,0.07523698670468273
2016-06-28 00:00:00,21,2016-06-28 20:00:00,0.0,0.5424501738816495,0.14088166484151585,0.1108770364747311
2016-06-28 00:00:00,22,2016-06-28 21:00:00,0.0,0.4308411690287127,0.18066124793515462,0.0775283685562666
2016-06-28 00:00:00,23,2016-06-28 22:00:00,0.0,0.3544830202078027,0.14129994260345524,0.04550599305079194
2016-06-28 00:00:00,24,2016-06-28 23:00:00,0.0,0.3218167239468724,0.18721549354662106,0.03778884466289296
2016-06-29 00:00:00,1,2016-06-29 00:00:00,0.0,0.33363724468564404,0.13194319069707172,0.024978074440992228
2016-06-29 00:00:00,2,2016-06-29 01:00:00,0.190272876075886,0.23910669148828148,0.18765662811295283,0.02744808114959823
2016-06-29 00:00:00,3,2016-06-29 02:00:00,0.1875355916278286,0.2104887941844892,0.15739687238512876,0.02354146437396948
2016-06-29 00:00:00,4,2016-06-29 03:00:00,0.20722816426058085,0.19601073056545495,0.2337313092632459,0.03340207958177903
2016-06-29 00:00:00,5,2016-06-29 04:00:00,0.20700823994889905,0.22496686137972444,0.3776927394660245,0.054813480807564395
2016-06-29 00:00:00,6,2016-06-29 05:00:00,0.2661075792100493,0.2865914449041025,0.8859459945715168,0.08767528205791032
2016-06-29 00:00:00,7,2016-06-29 06:00:00,0.3886231859942703,0.5295128699550785,0.6772865456333313,0.13456663119162643
2016-06-29 00:00:00,8,2016-06-29 07:00:00,0.3462416881055969,0.7506211070577418,0.5183052981976878,0.11469877635237492
2016-06-29 00:00:00,9,2016-06-29 08:00:00,0.026936089503654306,0.8648427341306982,0.3591001497349462,0.10224513085369423
2016-06-29 00:00:00,10,2016-06-29 09:00:00,0.0,0.8666383517844867,0.25944090158615585,0.08123736583458088
2016-06-29 00:00:00,11,2016-06-29 10:00:00,0.0,0.8180131550353232,0.2124943720364778,0.07984344241428985
2016-06-29 00:00:00,12,2016-06-29 11:00:00,0.0,0.6755868785603625,0.2051254880884197,0.07114335707468712
2016-06-29 00:00:00,13,2016-06-29 12:00:00,0.0,0.5927687983422051,0.1986895259876296,0.07175360511184158
2016-06-29 00:00:00,14,2016-06-29 13:00:00,0.0,0.5480992017115014,0.1953754323860626,0.0711649123430648
