Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/23  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/23  20:00:00,7.979990941,0,0,0,5.481224596,1.011599678,0,0,,
 07/23  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/23  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/23  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/23  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  05:00:00,10.95432427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 07/24  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 07/24  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 07/24  09:00:00,62.87793211,4.362540434,0.07997321,0,49.33102137,9.104397103,0,0,,
 07/24  10:00:00,63.13599393,4.362540434,0.338035028,0,49.33102137,9.104397103,0,0,,
 07/24  11:00:00,63.33185374,4.362540434,0.533894836,0,49.33102137,9.104397103,0,0,,
 07/24  12:00:00,56.9108577,4.362540434,0.605723075,0,43.84979677,8.092797425,0,0,,
 07/24  13:00:00,63.67391836,4.362540434,0.875959459,0,49.33102137,9.104397103,0,0,,
 07/24  14:00:00,63.933596,4.362540434,1.135637095,0,49.33102137,9.104397103,0,0,,
 07/24  15:00:00,64.1412845,4.362540434,1.343325601,0,49.33102137,9.104397103,0,0,,
 07/24  16:00:00,64.19003386,4.362540434,1.392074958,0,49.33102137,9.104397103,0,0,,
 07/24  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 07/24  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  20:00:00,7.979990941,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/24  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  05:00:00,10.95432427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 07/25  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 07/25  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 07/25  09:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/25  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/25  11:00:00,62.95954412,4.362540434,0.161585216,0,49.33102137,9.104397103,0,0,,
 07/25  12:00:00,56.65530949,4.362540434,0.350174863,0,43.84979677,8.092797425,0,0,,
 07/25  13:00:00,63.41304534,4.362540434,0.615086438,0,49.33102137,9.104397103,0,0,,
 07/25  14:00:00,63.56335467,4.362540434,0.76539577,0,49.33102137,9.104397103,0,0,,
 07/25  15:00:00,63.67655231,4.362540434,0.878593409,0,49.33102137,9.104397103,0,0,,
 07/25  16:00:00,63.66857474,4.362540434,0.870615835,0,49.33102137,9.104397103,0,0,,
 07/25  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 07/25  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  20:00:00,7.979990941,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/25  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  05:00:00,12.44149094,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 07/26  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 07/26  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 07/26  09:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/26  10:00:00,62.88613651,4.362540434,0.08817761,0,49.33102137,9.104397103,0,0,,
 07/26  11:00:00,63.17272938,4.362540434,0.374770474,0,49.33102137,9.104397103,0,0,,
 07/26  12:00:00,56.79239719,4.362540434,0.487262558,0,43.84979677,8.092797425,0,0,,
 07/26  13:00:00,63.51554449,4.362540434,0.717585582,0,49.33102137,9.104397103,0,0,,
 07/26  14:00:00,63.48423337,4.362540434,0.68627447,0,49.33102137,9.104397103,0,0,,
 07/26  15:00:00,63.40714161,4.362540434,0.609182702,0,49.33102137,9.104397103,0,0,,
 07/26  16:00:00,63.31954307,4.362540434,0.521584164,0,49.33102137,9.104397103,0,0,,
 07/26  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 07/26  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  20:00:00,7.979990941,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/26  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  05:00:00,12.44149094,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,1.649598526,1.649598526,,
 07/27  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 07/27  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 07/27  09:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/27  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/27  11:00:00,62.96289082,4.362540434,0.164931912,0,49.33102137,9.104397103,0,0,,
 07/27  12:00:00,56.67282333,4.362540434,0.367688697,0,43.84979677,8.092797425,0,0,,
 07/27  13:00:00,63.38047497,4.362540434,0.582516069,0,49.33102137,9.104397103,0,0,,
 07/27  14:00:00,63.53535582,4.362540434,0.737396921,0,49.33102137,9.104397103,0,0,,
 07/27  15:00:00,63.68687908,4.362540434,0.888920173,0,49.33102137,9.104397103,0,0,,
 07/27  16:00:00,63.67593533,4.362540434,0.877976424,0,49.33102137,9.104397103,0,0,,
 07/27  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 07/27  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  20:00:00,7.979990941,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/27  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  05:00:00,12.44149094,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 07/28  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 07/28  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 07/28  09:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/28  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/28  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/28  12:00:00,56.35153004,4.362540434,0.046395415,0,43.84979677,8.092797425,0,0,,
 07/28  13:00:00,62.96758213,4.362540434,0.169623224,0,49.33102137,9.104397103,0,0,,
 07/28  14:00:00,63.06036249,4.362540434,0.262403589,0,49.33102137,9.104397103,0,0,,
 07/28  15:00:00,63.15444907,4.362540434,0.356490169,0,49.33102137,9.104397103,0,0,,
 07/28  16:00:00,63.16410147,4.362540434,0.366142563,0,49.33102137,9.104397103,0,0,,
 07/28  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 07/28  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  20:00:00,7.979990941,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/28  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  05:00:00,12.44149094,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  07:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,1.863908216,1.863908216,,
 07/29  08:00:00,11.86696439,4.362540434,0,0,5.481224596,2.023199356,0.970973727,0.970973727,,
 07/29  09:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,0.151647107,0.151647107,,
 07/29  10:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,0,0,,
 07/29  11:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,0,0,,
 07/29  12:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 07/29  13:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 07/29  14:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 07/29  15:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 07/29  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  20:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/29  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  05:00:00,12.44149094,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  07:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  08:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  09:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  10:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  11:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  12:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  13:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  14:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  15:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  20:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/30  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  05:00:00,12.44149094,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,2.405363596,2.405363596,,
 07/31  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0.393906125,0.393906125,,
 07/31  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 07/31  09:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/31  10:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/31  11:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 07/31  12:00:00,56.39831392,4.362540434,0.09317929,0,43.84979677,8.092797425,0,0,,
 07/31  13:00:00,63.16291582,4.362540434,0.364956915,0,49.33102137,9.104397103,0,0,,
 07/31  14:00:00,63.32580579,4.362540434,0.527846885,0,49.33102137,9.104397103,0,0,,
 07/31  15:00:00,63.47409942,4.362540434,0.67614052,0,49.33102137,9.104397103,0,0,,
 07/31  16:00:00,63.48840753,4.362540434,0.690448629,0,49.33102137,9.104397103,0,0,,
 07/31  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 07/31  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  20:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 07/31  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  05:00:00,12.44149094,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0.975951237,0.975951237,,
 08/01  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 08/01  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 08/01  09:00:00,62.7979589,4.362540434,0,0,49.33102137,9.104397103,0,0,,
 08/01  10:00:00,62.8018204,4.362540434,0.0038615,0,49.33102137,9.104397103,0,0,,
 08/01  11:00:00,63.04147374,4.362540434,0.243514838,0,49.33102137,9.104397103,0,0,,
 08/01  12:00:00,56.70748881,4.362540434,0.402354176,0,43.84979677,8.092797425,0,0,,
 08/01  13:00:00,63.40421032,4.362540434,0.606251418,0,49.33102137,9.104397103,0,0,,
 08/01  14:00:00,63.57818344,4.362540434,0.780224536,0,49.33102137,9.104397103,0,0,,
 08/01  15:00:00,63.71548985,4.362540434,0.917530941,0,49.33102137,9.104397103,0,0,,
 08/01  16:00:00,63.73304895,4.362540434,0.935090045,0,49.33102137,9.104397103,0,0,,
 08/01  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 08/01  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  20:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/01  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  05:00:00,12.44149094,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 08/02  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 08/02  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 08/02  09:00:00,62.82677038,4.362540434,0.02881148,0,49.33102137,9.104397103,0,0,,
 08/02  10:00:00,63.05647714,4.362540434,0.25851824,0,49.33102137,9.104397103,0,0,,
 08/02  11:00:00,63.32108516,4.362540434,0.52312626,0,49.33102137,9.104397103,0,0,,
 08/02  12:00:00,57.02487515,4.362540434,0.71974052,0,43.84979677,8.092797425,0,0,,
 08/02  13:00:00,63.85587861,4.362540434,1.057919704,0,49.33102137,9.104397103,0,0,,
 08/02  14:00:00,64.11498444,4.362540434,1.317025539,0,49.33102137,9.104397103,0,0,,
 08/02  15:00:00,64.26008523,4.362540434,1.462126325,0,49.33102137,9.104397103,0,0,,
 08/02  16:00:00,64.27796805,4.362540434,1.480009147,0,49.33102137,9.104397103,0,0,,
 08/02  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 08/02  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  20:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/02  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 08/03  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 08/03  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 08/03  09:00:00,62.95094617,4.362540434,0.152987269,0,49.33102137,9.104397103,0,0,,
 08/03  10:00:00,63.23413211,4.362540434,0.436173208,0,49.33102137,9.104397103,0,0,,
 08/03  11:00:00,63.45171037,4.362540434,0.653751463,0,49.33102137,9.104397103,0,0,,
 08/03  12:00:00,57.14663139,4.362540434,0.841496766,0,43.84979677,8.092797425,0,0,,
 08/03  13:00:00,63.92823874,4.362540434,1.130279837,0,49.33102137,9.104397103,0,0,,
 08/03  14:00:00,64.13538654,4.362540434,1.33742764,0,49.33102137,9.104397103,0,0,,
 08/03  15:00:00,64.28208574,4.362540434,1.48412684,0,49.33102137,9.104397103,0,0,,
 08/03  16:00:00,64.28773498,4.362540434,1.489776074,0,49.33102137,9.104397103,0,0,,
 08/03  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 08/03  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  20:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/03  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  06:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 08/04  07:00:00,31.34543721,4.362540434,0,0,21.92489839,5.05799839,0,0,,
 08/04  08:00:00,50.82391003,4.362540434,0,0,38.36857217,8.092797425,0,0,,
 08/04  09:00:00,62.95360224,4.362540434,0.155643339,0,49.33102137,9.104397103,0,0,,
 08/04  10:00:00,63.19259559,4.362540434,0.394636683,0,49.33102137,9.104397103,0,0,,
 08/04  11:00:00,63.40370122,4.362540434,0.605742316,0,49.33102137,9.104397103,0,0,,
 08/04  12:00:00,57.05060691,4.362540434,0.745472282,0,43.84979677,8.092797425,0,0,,
 08/04  13:00:00,63.83978579,4.362540434,1.041826884,0,49.33102137,9.104397103,0,0,,
 08/04  14:00:00,64.11706308,4.362540434,1.319104172,0,49.33102137,9.104397103,0,0,,
 08/04  15:00:00,64.34235597,4.362540434,1.54439707,0,49.33102137,9.104397103,0,0,,
 08/04  16:00:00,64.39136502,4.362540434,1.593406113,0,49.33102137,9.104397103,0,0,,
 08/04  17:00:00,20.4900725,0,0,0,16.44367379,4.046398712,0,0,,
 08/04  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  20:00:00,9.467157608,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  22:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  23:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/04  24:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  01:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  02:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  03:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  04:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  05:00:00,13.92865761,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  06:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  07:00:00,10.85536471,4.362540434,0,0,5.481224596,1.011599678,0,0,,
 08/05  08:00:00,11.86696439,4.362540434,0,0,5.481224596,2.023199356,0,0,,
 08/05  09:00:00,21.56387818,4.362540434,0,0,13.15493903,4.046398712,0,0,,
 08/05  10:00:00,21.66228598,4.362540434,0.098407801,0,13.15493903,4.046398712,0,0,,
 08/05  11:00:00,21.98314726,4.362540434,0.419269086,0,13.15493903,4.046398712,0,0,,
 08/05  12:00:00,11.33464203,4.362540434,0.479277327,0,5.481224596,1.011599678,0,0,,
 08/05  13:00:00,11.50975303,4.362540434,0.654388318,0,5.481224596,1.011599678,0,0,,
 08/05  14:00:00,11.70092281,4.362540434,0.845558102,0,5.481224596,1.011599678,0,0,,
 08/05  15:00:00,11.65909676,4.362540434,0.803732054,0,5.481224596,1.011599678,0,0,,
 08/05  16:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  17:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  18:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  19:00:00,6.492824274,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  20:00:00,10.95432427,0,0,0,5.481224596,1.011599678,0,0,,
 08/05  21:00:00,15.41582427,0,0,0,5.481224596,1.011599678,0,0,,
