Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 11/09  03:00:00,86.0765811161,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/09  04:00:00,85.6726920793,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922612808,0.0,2.335,1.16422612808
 11/09  05:00:00,92.1230996771,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/09  06:00:00,91.5668113389,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 11/09  07:00:00,140.514887392,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,324.151526457,318.317281438,4.67,1.164245019
 11/09  08:00:00,138.948347769,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,295.253386506,290.563386506,4.67,0.02
 11/09  09:00:00,214.830332539,24.2396408466,0.0,0.0,34.9369000822,32.3179380704,258.222121138,248.88498058,8.1725,1.16464055742
 11/09  10:00:00,241.366645101,24.2396408466,0.0,0.0,62.886420148,41.4019203762,226.33174904,215.80424904,10.5075,0.02
 11/09  11:00:00,231.74800086,24.2396408466,0.0,0.0,62.886420148,41.4019203762,211.895896898,200.223468865,10.5075,1.16492803308
 11/09  12:00:00,262.300695755,24.2396408466,0.0,0.0,62.886420148,41.4019203762,196.231781534,184.559109841,10.5075,1.16517169292
 11/09  13:00:00,244.938973152,24.2396408466,0.0,0.0,62.886420148,41.4019203762,185.9055304,173.087219392,10.5075,2.31081100818
 11/09  14:00:00,242.860240501,24.2396408466,0.0,0.0,62.886420148,41.4019203762,177.403383833,165.730588215,10.5075,1.16529561789
 11/09  15:00:00,238.892912565,24.2396408466,0.0,0.0,62.886420148,41.4019203762,168.781191969,157.108488032,10.5075,1.16520393716
 11/09  16:00:00,236.049732797,24.2396408466,0.0,0.0,62.886420148,41.4019203762,143.944187568,132.271574055,10.5075,1.16511351326
 11/09  17:00:00,240.111466558,24.2396408466,0.0,0.0,62.886420148,41.4019203762,158.385134821,146.712518431,10.5075,1.16511639066
 11/09  18:00:00,247.72478552,24.2396408466,0.0,0.0,62.886420148,41.4019203762,174.748989111,163.076354512,10.5075,1.1651345996
 11/09  19:00:00,246.136340866,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,185.256615225,174.751616903,9.34,1.16499832148
 11/09  20:00:00,232.120321486,24.2396408466,0.0,0.0,41.9242800987,36.8599292233,194.653326402,184.148443806,9.34,1.1648825962
 11/09  21:00:00,206.333387894,24.2396408466,0.0,0.0,34.9369000822,32.3179380704,198.061365599,189.868865599,8.1725,0.02
 11/09  22:00:00,147.799592156,24.2396408466,0.0,0.0,13.9747600329,18.6919646116,165.511103971,159.676474335,4.67,1.16462963646
 11/09  23:00:00,95.7971821561,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49936398211,0.0,2.335,1.16436398211
