Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/10  21:00:00,38.3469954784,3.64391710092,0.0,0.0,9.17985065927,19.4245,55.5344593575,17.1434573274,25.0491,13.34190203
 06/10  22:00:00,38.2274479479,3.64391710092,0.0,0.0,9.17985065927,19.4245,49.4624098817,22.3525967345,16.6994,10.4104131472
 06/10  23:00:00,38.9824602779,3.64391710092,0.0,0.0,9.17985065927,19.4245,45.6557633289,29.8003332754,8.3497,7.50573005351
 06/10  24:00:00,22.2582057804,3.64391710092,0.0,0.0,4.58992532963,8.1892,53.4515146461,44.9206610546,3.33988,5.19097359154
 06/11  01:00:00,14.78181626,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/11  02:00:00,14.8011993506,0.0,0.0,0.0,1.52997510988,7.4902,3.93197178336,0.0,3.33988,0.592091783355
 06/11  03:00:00,14.8049774203,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 06/11  04:00:00,14.9559772924,0.0,0.0,0.0,1.52997510988,7.4902,3.9319518434,0.0,3.33988,0.592071843401
 06/11  05:00:00,18.1274161018,3.64391710092,0.0,0.0,4.58992532963,8.1892,60.3352205398,51.9655205398,8.3497,0.02
 06/11  06:00:00,34.0967912501,3.64391710092,0.00600586775644,0.0,9.17985065927,19.4245,61.7702482356,41.0333606232,16.6994,4.03748761235
 06/11  07:00:00,41.579360179,3.64391710092,0.00966183225279,0.0,9.17985065927,26.9147,55.6062200321,26.5198057527,25.0491,4.03731427934
 06/11  08:00:00,41.5877496045,3.64391710092,0.0,0.0,9.17985065927,26.9147,62.7339399152,25.297462837,33.3988,4.03767707824
 06/11  09:00:00,34.1102052489,3.64391710092,0.0,0.0,9.17985065927,19.4245,56.3846409221,27.8719328468,25.0491,3.46360807527
