Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/01  06:00:00,15.22306949,0.116070281,0,0,1.824325384,1.797673824,3.236902545,3.236902545,,
 03/01  07:00:00,20.34133888,7.14850634,0,0,1.824325384,1.797673824,213.7101939,213.7101939,,
 03/01  08:00:00,18.04115552,7.14850634,0,0,7.297301534,3.595347648,187.0234731,187.0234731,,
 03/01  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,152.2367759,152.2367759,,
 03/01  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,107.042124,107.042124,,
 03/01  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,83.21191508,83.21191508,,
 03/01  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,56.16341942,56.16341942,,
 03/01  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,42.14324718,42.14324718,,
 03/01  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,32.82307126,32.82307126,,
 03/01  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,25.60917237,25.60917237,,
 03/01  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,21.20712919,21.20712919,,
 03/01  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,29.45976239,29.45976239,,
 03/01  18:00:00,51.90422879,7.14850634,0,0,32.8378569,8.089532208,48.71015441,48.71015441,,
 03/01  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,73.66309794,73.66309794,,
 03/01  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,92.47957224,92.47957224,,
 03/01  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,106.0868844,106.0868844,,
 03/01  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 03/01  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/01  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/02  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/02  02:00:00,15.13767785,0.030678647,0,0,1.824325384,1.797673824,0.944246015,0.944246015,,
 03/02  03:00:00,15.15645218,0.049452972,0,0,1.824325384,1.797673824,1.523295165,1.523295165,,
 03/02  04:00:00,15.17376503,0.066765823,0,0,1.824325384,1.797673824,2.047626408,2.047626408,,
 03/02  05:00:00,15.28204054,0.175041331,0,0,1.824325384,1.797673824,4.800411612,4.800411612,,
 03/02  06:00:00,15.29667549,0.189676287,0,0,1.824325384,1.797673824,5.270610905,5.270610905,,
 03/02  07:00:00,20.34133888,7.14850634,0,0,1.824325384,1.797673824,215.6999789,215.6999789,,
 03/02  08:00:00,18.04115552,7.14850634,0,0,7.297301534,3.595347648,200.020542,200.020542,,
 03/02  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,154.6350172,154.6350172,,
 03/02  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,106.9506551,106.9506551,,
 03/02  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,79.17564164,79.17564164,,
 03/02  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,50.05373354,50.05373354,,
 03/02  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,32.9459357,32.9459357,,
 03/02  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,24.63529082,24.63529082,,
 03/02  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,19.62743756,19.62743756,,
 03/02  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,14.98527797,14.98527797,,
 03/02  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,19.54399382,19.54399382,,
 03/02  18:00:00,51.90422879,7.14850634,0,0,32.8378569,8.089532208,36.10185274,36.10185274,,
 03/02  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,60.88566547,60.88566547,,
 03/02  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,83.0399211,83.0399211,,
 03/02  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,98.88035591,98.88035591,,
 03/02  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 03/02  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/02  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/03  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/03  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/03  03:00:00,15.15000525,0.04300604,0,0,1.824325384,1.797673824,1.328675357,1.328675357,,
 03/03  04:00:00,15.16748898,0.060489768,0,0,1.824325384,1.797673824,1.856170089,1.856170089,,
 03/03  05:00:00,15.22927361,0.122274398,0,0,1.824325384,1.797673824,3.432088258,3.432088258,,
 03/03  06:00:00,15.26220925,0.155210047,0,0,1.824325384,1.797673824,4.355813798,4.355813798,,
 03/03  07:00:00,20.34133888,7.14850634,0,0,1.824325384,1.797673824,215.5266025,215.5266025,,
 03/03  08:00:00,18.04115552,7.14850634,0,0,7.297301534,3.595347648,193.409126,193.409126,,
 03/03  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,152.6040794,152.6040794,,
 03/03  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,102.0369951,102.0369951,,
 03/03  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,71.82968479,71.82968479,,
 03/03  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,42.55336776,42.55336776,,
 03/03  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,25.53925537,25.53925537,,
 03/03  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,16.9413474,16.9413474,,
 03/03  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,12.09254489,12.09254489,,
 03/03  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,8.057769431,8.057769431,,
 03/03  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,15.18974683,15.18974683,,
 03/03  18:00:00,51.90422879,7.14850634,0,0,32.8378569,8.089532208,30.81084115,30.81084115,,
 03/03  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,53.16984682,53.16984682,,
 03/03  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,78.80380123,78.80380123,,
 03/03  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,90.19153224,90.19153224,,
 03/03  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 03/03  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/03  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/04  01:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/04  02:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/04  03:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/04  04:00:00,14.6837368,0.026156046,0,0,1.824325384,1.348255368,0.805889324,0.805889324,,
 03/04  05:00:00,14.71685566,0.059274906,0,0,1.824325384,1.348255368,1.827316313,1.827316313,,
 03/04  06:00:00,14.70903045,0.051449695,0,0,1.824325384,1.348255368,1.58000121,1.58000121,,
 03/04  07:00:00,19.89192043,7.14850634,0,0,1.824325384,1.348255368,201.4811403,201.4811403,,
 03/04  08:00:00,13.49366784,7.14850634,0,0,3.648650767,2.696510736,165.4347106,165.4347106,,
 03/04  09:00:00,22.5886432,7.14850634,0,0,10.9459523,4.49418456,135.1945911,135.1945911,,
 03/04  10:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,101.9285157,101.9285157,,
 03/04  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,81.64093094,81.64093094,,
 03/04  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,61.81477596,61.81477596,,
 03/04  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,53.82465485,53.82465485,,
 03/04  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,46.75764983,46.75764983,,
 03/04  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,41.36618711,41.36618711,,
 03/04  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,36.47305284,36.47305284,,
 03/04  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,36.19009856,36.19009856,,
 03/04  18:00:00,49.99006212,7.14850634,0,0,32.8378569,8.089532208,46.91359765,46.91359765,,
 03/04  19:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,65.87924152,65.87924152,,
 03/04  20:00:00,34.0736432,7.14850634,0,0,10.9459523,4.49418456,72.91110378,72.91110378,,
 03/04  21:00:00,34.0736432,7.14850634,0,0,10.9459523,4.49418456,76.08094251,76.08094251,,
 03/04  22:00:00,24.97866784,7.14850634,0,0,3.648650767,2.696510736,84.54845601,84.54845601,,
 03/04  23:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/04  24:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  01:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  02:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  03:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  04:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  05:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  06:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  07:00:00,12.76222877,0.018814688,0,0,1.824325384,1.348255368,0.581463744,0.581463744,,
 03/05  08:00:00,3.201689405,0.029108653,0,0,1.824325384,1.348255368,0.895877134,0.895877134,,
 03/05  09:00:00,13.49366784,7.14850634,0,0,3.648650767,2.696510736,180.5692929,180.5692929,,
 03/05  10:00:00,13.49366784,7.14850634,0,0,3.648650767,2.696510736,130.7085739,130.7085739,,
 03/05  11:00:00,27.13613088,7.14850634,0,0,14.59460307,5.393021472,102.6947394,102.6947394,,
 03/05  12:00:00,27.13613088,7.14850634,0,0,14.59460307,5.393021472,88.49613435,88.49613435,,
 03/05  13:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,63.36229155,63.36229155,,
 03/05  14:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,55.71859579,55.71859579,,
 03/05  15:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,54.84950939,54.84950939,,
 03/05  16:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,57.51791821,57.51791821,,
 03/05  17:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,69.9127994,69.9127994,,
 03/05  18:00:00,29.05029755,7.14850634,0,0,14.59460307,5.393021472,111.6266495,111.6266495,,
 03/05  19:00:00,29.52615552,7.14850634,0,0,7.297301534,3.595347648,133.2090214,133.2090214,,
 03/05  20:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  21:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  22:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  23:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/05  24:00:00,14.67854615,0.020965399,0,0,1.824325384,1.348255368,0.645086621,0.645086621,,
 03/06  01:00:00,15.15287686,0.045877653,0,0,1.824325384,1.797673824,1.403791556,1.403791556,,
 03/06  02:00:00,15.25057905,0.14357984,0,0,1.824325384,1.797673824,4.043291657,4.043291657,,
 03/06  03:00:00,15.28470236,0.177703151,0,0,1.824325384,1.797673824,4.854157436,4.854157436,,
 03/06  04:00:00,15.37737152,0.270372307,0,0,1.824325384,1.797673824,7.423258569,7.423258569,,
 03/06  05:00:00,15.57980116,0.472801948,0,0,1.824325384,1.797673824,13.51040694,13.51040694,,
 03/06  06:00:00,15.75913665,0.652137439,0,0,1.824325384,1.797673824,18.62645124,18.62645124,,
 03/06  07:00:00,18.42717221,7.14850634,0,0,1.824325384,1.797673824,215.6999789,215.6999789,,
 03/06  08:00:00,18.04115552,7.14850634,0,0,7.297301534,3.595347648,215.6999789,215.6999789,,
 03/06  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,203.1672222,203.1672222,,
 03/06  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,159.167929,159.167929,,
 03/06  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,138.9670257,138.9670257,,
 03/06  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,121.0812416,121.0812416,,
 03/06  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,108.5239889,108.5239889,,
 03/06  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,95.70070174,95.70070174,,
 03/06  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,88.98366232,88.98366232,,
 03/06  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,85.54920797,85.54920797,,
 03/06  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,93.81595475,93.81595475,,
 03/06  18:00:00,49.99006212,7.14850634,0,0,32.8378569,8.089532208,104.6713491,104.6713491,,
 03/06  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,116.0809896,116.0809896,,
 03/06  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,129.2144884,129.2144884,,
 03/06  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,135.110477,135.110477,,
 03/06  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 03/06  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/06  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/07  01:00:00,15.1358637,0.028864487,0,0,1.824325384,1.797673824,0.885020697,0.885020697,,
 03/07  02:00:00,15.17113196,0.064132754,0,0,1.824325384,1.797673824,1.964744364,1.964744364,,
 03/07  03:00:00,15.22615759,0.119158378,0,0,1.824325384,1.797673824,3.330248186,3.330248186,,
 03/07  04:00:00,15.33891456,0.231915351,0,0,1.824325384,1.797673824,6.384446978,6.384446978,,
 03/07  05:00:00,15.35258317,0.245583961,0,0,1.824325384,1.797673824,6.838224848,6.838224848,,
 03/07  06:00:00,15.6705986,0.563599397,0,0,1.824325384,1.797673824,16.08113795,16.08113795,,
 03/07  07:00:00,18.42717221,7.14850634,0,0,1.824325384,1.797673824,215.6999789,215.6999789,,
 03/07  08:00:00,18.04115552,7.14850634,0,0,7.297301534,3.595347648,215.3839853,215.3839853,,
 03/07  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,190.2109861,190.2109861,,
 03/07  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,151.3384769,151.3384769,,
 03/07  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,136.8226319,136.8226319,,
 03/07  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,124.6059807,124.6059807,,
 03/07  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,121.1058002,121.1058002,,
 03/07  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,118.3683064,118.3683064,,
 03/07  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,110.1632353,110.1632353,,
 03/07  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,102.4486188,102.4486188,,
 03/07  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,104.2783542,104.2783542,,
 03/07  18:00:00,49.99006212,7.14850634,0,0,32.8378569,8.089532208,114.1314672,114.1314672,,
 03/07  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,123.3024405,123.3024405,,
 03/07  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,132.710854,132.710854,,
 03/07  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,137.5370608,137.5370608,,
 03/07  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 03/07  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/07  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/08  01:00:00,15.13650288,0.029503675,0,0,1.824325384,1.797673824,0.905939307,0.905939307,,
 03/08  02:00:00,15.16775968,0.060760472,0,0,1.824325384,1.797673824,1.863681641,1.863681641,,
 03/08  03:00:00,15.20434254,0.097343337,0,0,1.824325384,1.797673824,2.744691893,2.744691893,,
 03/08  04:00:00,15.28397887,0.176979665,0,0,1.824325384,1.797673824,4.919080256,4.919080256,,
 03/08  05:00:00,15.30275247,0.195753267,0,0,1.824325384,1.797673824,5.326540597,5.326540597,,
 03/08  06:00:00,15.43021044,0.323211229,0,0,1.824325384,1.797673824,9.06051843,9.06051843,,
 03/08  07:00:00,18.42717221,7.14850634,0,0,1.824325384,1.797673824,215.6999789,215.6999789,,
 03/08  08:00:00,18.04115552,7.14850634,0,0,7.297301534,3.595347648,213.7894144,213.7894144,,
 03/08  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,186.6690531,186.6690531,,
 03/08  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,157.5614236,157.5614236,,
 03/08  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,148.0345935,148.0345935,,
 03/08  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,130.7751182,130.7751182,,
 03/08  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,114.6213788,114.6213788,,
 03/08  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,104.3395581,104.3395581,,
 03/08  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,93.79901698,93.79901698,,
 03/08  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,84.77930076,84.77930076,,
 03/08  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,86.25743142,86.25743142,,
 03/08  18:00:00,49.99006212,7.14850634,0,0,32.8378569,8.089532208,92.03787928,92.03787928,,
 03/08  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,97.50790283,97.50790283,,
 03/08  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,112.6446283,112.6446283,,
 03/08  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,125.2898631,125.2898631,,
 03/08  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 03/08  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/08  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/09  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/09  02:00:00,15.13436186,0.027362654,0,0,1.824325384,1.797673824,0.842367048,0.842367048,,
 03/09  03:00:00,15.16556054,0.058561336,0,0,1.824325384,1.797673824,1.803319713,1.803319713,,
 03/09  04:00:00,15.15627663,0.049277426,0,0,1.824325384,1.797673824,1.513459339,1.513459339,,
 03/09  05:00:00,15.23126948,0.124270269,0,0,1.824325384,1.797673824,3.531297724,3.531297724,,
 03/09  06:00:00,15.26113637,0.154137158,0,0,1.824325384,1.797673824,4.199984506,4.199984506,,
 03/09  07:00:00,18.42717221,7.14850634,0,0,1.824325384,1.797673824,212.2995011,212.2995011,,
 03/09  08:00:00,18.04115552,7.14850634,0,0,7.297301534,3.595347648,181.1658384,181.1658384,,
 03/09  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,154.7049514,154.7049514,,
 03/09  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,119.0341612,119.0341612,,
 03/09  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,101.4646188,101.4646188,,
 03/09  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,85.03992417,85.03992417,,
 03/09  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,77.71190841,77.71190841,,
 03/09  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,67.06414227,67.06414227,,
 03/09  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,59.30320757,59.30320757,,
 03/09  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,54.49575188,54.49575188,,
 03/09  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,58.35136399,58.35136399,,
 03/09  18:00:00,49.99006212,7.14850634,0,0,32.8378569,8.089532208,55.58629168,55.58629168,,
 03/09  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,59.40844156,59.40844156,,
 03/09  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,68.14523319,68.14523319,,
 03/09  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,69.00256383,69.00256383,,
 03/09  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 03/09  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/09  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/10  01:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/10  02:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/10  03:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/10  04:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/10  05:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/10  06:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/10  07:00:00,18.42717221,7.14850634,0,0,1.824325384,1.797673824,157.5314725,157.5314725,,
 03/10  08:00:00,18.04115552,7.14850634,0,0,7.297301534,3.595347648,121.1961845,121.1961845,,
 03/10  09:00:00,31.68361856,7.14850634,0,0,18.24325384,6.291858384,88.54182258,88.54182258,,
 03/10  10:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,60.55511728,60.55511728,,
 03/10  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,51.13129921,51.13129921,,
 03/10  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,41.91482428,41.91482428,,
 03/10  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,42.45388564,42.45388564,,
 03/10  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,39.89854489,39.89854489,,
 03/10  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,39.77867847,39.77867847,,
 03/10  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,38.33517357,38.33517357,,
 03/10  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,38.79073257,38.79073257,,
 03/10  18:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,43.61416865,43.61416865,,
 03/10  19:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,48.32956592,48.32956592,,
 03/10  20:00:00,47.71610624,7.14850634,0,0,21.8919046,7.190695296,55.96155767,55.96155767,,
 03/10  21:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,59.44905981,59.44905981,,
 03/10  22:00:00,22.37764918,0,0,0,7.297301534,3.595347648,0,0,,
 03/10  23:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/10  24:00:00,15.10699921,0,0,0,1.824325384,1.797673824,0,0,,
 03/11  01:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/11  02:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/11  03:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/11  04:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/11  05:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/11  06:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/11  07:00:00,16.06358709,7.14850634,0,0,1.824325384,1.348255368,127.8711925,127.8711925,,
 03/11  08:00:00,13.49366784,7.14850634,0,0,3.648650767,2.696510736,95.28467594,95.28467594,,
 03/11  09:00:00,22.5886432,7.14850634,0,0,10.9459523,4.49418456,81.77141515,81.77141515,,
 03/11  10:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,62.07212704,62.07212704,,
 03/11  11:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,48.30859157,48.30859157,,
 03/11  12:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,35.5462479,35.5462479,,
 03/11  13:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,23.81382824,23.81382824,,
 03/11  14:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,9.283491817,9.283491817,,
 03/11  15:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,5.659802392,5.659802392,,
 03/11  16:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,13.27677735,13.27677735,,
 03/11  17:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,22.52153189,22.52153189,,
 03/11  18:00:00,48.07589545,7.14850634,0,0,32.8378569,8.089532208,35.36038385,35.36038385,,
 03/11  19:00:00,43.16861856,7.14850634,0,0,18.24325384,6.291858384,62.80830005,62.80830005,,
 03/11  20:00:00,34.0736432,7.14850634,0,0,10.9459523,4.49418456,71.61251767,71.61251767,,
 03/11  21:00:00,34.0736432,7.14850634,0,0,10.9459523,4.49418456,72.82746277,72.82746277,,
 03/11  22:00:00,24.97866784,7.14850634,0,0,3.648650767,2.696510736,81.55478107,81.55478107,,
 03/11  23:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/11  24:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/12  01:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/12  02:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/12  03:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/12  04:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/12  05:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/12  06:00:00,14.65758075,0,0,0,1.824325384,1.348255368,0,0,,
 03/12  07:00:00,8.915080752,0,0,0,1.824325384,1.348255368,0,0,,
 03/12  08:00:00,13.49366784,7.14850634,0,0,3.648650767,2.696510736,148.2214955,148.2214955,,
 03/12  09:00:00,13.49366784,7.14850634,0,0,3.648650767,2.696510736,116.663565,116.663565,,
 03/12  10:00:00,27.13613088,7.14850634,0,0,14.59460307,5.393021472,99.91962789,99.91962789,,
 03/12  11:00:00,27.13613088,7.14850634,0,0,14.59460307,5.393021472,89.46357573,89.46357573,,
 03/12  12:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,71.86126645,71.86126645,,
 03/12  13:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,67.8560212,67.8560212,,
 03/12  14:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,65.75792731,65.75792731,,
 03/12  15:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,64.38651976,64.38651976,,
 03/12  16:00:00,36.23110624,7.14850634,0,0,21.8919046,7.190695296,63.76640664,63.76640664,,
