Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/16  03:00:00,12.61269937,0.006319014,0,0.036696696,1.910119747,2.393563913,0,0,,
 03/16  04:00:00,12.67242534,0.035587887,0,0.067153792,1.910119747,2.393563913,0.729975611,0.729975611,,
 03/16  05:00:00,12.7002161,0.03852142,0,0.092011021,1.910119747,2.393563913,0.803138911,0.803138911,,
 03/16  06:00:00,23.67178865,9.532438012,0,1.569666978,1.910119747,2.393563913,194.2340373,194.2340373,,
 03/16  07:00:00,26.07155974,9.532438012,0,1.356181577,7.640478988,4.787127827,160.6400147,160.6400147,,
 03/16  08:00:00,38.21475654,9.532438012,0,1.203647361,19.10119747,8.377473697,145.397839,145.397839,,
 03/16  09:00:00,55.74075219,9.532438012,0,1.055121122,34.38215545,10.77103761,124.1953401,124.1953401,,
 03/16  10:00:00,55.6331318,9.532438012,0,0.947500735,34.38215545,10.77103761,114.8574012,114.8574012,,
 03/16  11:00:00,55.51895073,9.532438012,0,0.833319665,34.38215545,10.77103761,100.4697243,100.4697243,,
 03/16  12:00:00,55.37809375,9.532438012,0,0.692462682,34.38215545,10.77103761,94.03952217,94.03952217,,
 03/16  13:00:00,55.04249782,9.532438012,0,0.356866755,34.38215545,10.77103761,87.86468501,87.86468501,,
 03/16  14:00:00,54.79074125,9.532438012,0,0.105110179,34.38215545,10.77103761,80.04620853,80.04620853,,
 03/16  15:00:00,54.70453975,9.532438012,0,0.018908682,34.38215545,10.77103761,72.30233956,72.30233956,,
 03/16  16:00:00,54.83254808,9.532438012,0,0.146917014,34.38215545,10.77103761,73.85882395,73.85882395,,
 03/16  17:00:00,55.09943332,9.532438012,0,0.413802256,34.38215545,10.77103761,82.6373723,82.6373723,,
 03/16  18:00:00,42.64309876,9.532438012,0,0.614968127,22.92143696,9.574255654,92.55278675,92.55278675,,
 03/16  19:00:00,51.05625609,9.532438012,0,0.762125456,22.92143696,9.574255654,104.8737013,104.8737013,,
 03/16  20:00:00,46.10455232,9.532438012,0,0.827443139,19.10119747,8.377473697,110.8920026,110.8920026,,
 03/16  21:00:00,20.69360682,0,0,0,7.640478988,4.787127827,0,0,,
 03/16  22:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/16  23:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/16  24:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/17  01:00:00,12.58012512,0.003159507,0,0.007281951,1.910119747,2.393563913,0,0,,
 03/17  02:00:00,12.66231785,0.038611651,0,0.054022541,1.910119747,2.393563913,0.805389313,0.805389313,,
 03/17  03:00:00,12.72052238,0.060599817,0,0.090238899,1.910119747,2.393563913,1.353781604,1.353781604,,
 03/17  04:00:00,12.79827206,0.109834977,0,0.118753425,1.910119747,2.393563913,2.378834842,2.378834842,,
 03/17  05:00:00,12.8996366,0.187284123,0,0.142668818,1.910119747,2.393563913,4.541222506,4.541222506,,
 03/17  06:00:00,23.68209092,9.532438012,0,1.579969247,1.910119747,2.393563913,212.9401391,212.9401391,,
 03/17  07:00:00,26.15936676,9.532438012,0,1.443988595,7.640478988,4.787127827,174.4242911,174.4242911,,
 03/17  08:00:00,38.24069135,9.532438012,0,1.22958217,19.10119747,8.377473697,155.6779612,155.6779612,,
 03/17  09:00:00,55.59316504,9.532438012,0,0.907533974,34.38215545,10.77103761,129.1076713,129.1076713,,
 03/17  10:00:00,55.2234993,9.532438012,0,0.537868232,34.38215545,10.77103761,113.8452767,113.8452767,,
 03/17  11:00:00,54.93121059,9.532438012,0,0.245579518,34.38215545,10.77103761,96.16652708,96.16652708,,
 03/17  12:00:00,54.73866314,9.531384843,0,0.054085244,34.38215545,10.77103761,84.18329259,84.18329259,,
 03/17  13:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,73.06722647,73.06722647,,
 03/17  14:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,62.99535021,62.99535021,,
 03/17  15:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,55.18541182,55.18541182,,
 03/17  16:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,56.27268049,56.27268049,,
 03/17  17:00:00,54.82762647,9.532438012,0,0.141995405,34.38215545,10.77103761,61.82570425,61.82570425,,
 03/17  18:00:00,42.43370443,9.532438012,0,0.4055738,22.92143696,9.574255654,72.85113167,72.85113167,,
 03/17  19:00:00,49.50277447,9.532438012,0,0.586310503,22.92143696,9.574255654,90.83866751,90.83866751,,
 03/17  20:00:00,45.96911952,9.532438012,0,0.692010339,19.10119747,8.377473697,105.8449259,105.8449259,,
 03/17  21:00:00,20.69360682,0,0,0,7.640478988,4.787127827,0,0,,
 03/17  22:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/17  23:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/17  24:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/18  01:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/18  02:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/18  03:00:00,11.99195589,0.016443644,0,0.004219562,1.910119747,1.795172935,0.33131087,0.33131087,,
 03/18  04:00:00,12.12072029,0.106933025,0,0.042494581,1.910119747,1.795172935,2.881178417,2.881178417,,
 03/18  05:00:00,12.18966757,0.145863036,0,0.072511848,1.910119747,1.795172935,4.072535205,4.072535205,,
 03/18  06:00:00,23.07153606,9.532438012,0,1.567805368,1.910119747,1.795172935,214.3592805,214.3592805,,
 03/18  07:00:00,21.03252429,9.532438012,0,1.334167584,3.820239494,3.59034587,177.4336754,177.4336754,,
 03/18  08:00:00,28.14221653,9.532438012,0,1.165150255,11.46071848,5.983909784,158.0687802,158.0687802,,
 03/18  09:00:00,43.05286912,9.532438012,0,1.024738486,22.92143696,9.574255654,134.9435499,134.9435499,,
 03/18  10:00:00,55.64383214,9.532438012,0,0.958201072,34.38215545,10.77103761,124.7965808,124.7965808,,
 03/18  11:00:00,55.58312936,9.532438012,0,0.897498294,34.38215545,10.77103761,116.7219892,116.7219892,,
 03/18  12:00:00,55.52181417,9.532438012,0,0.836183097,34.38215545,10.77103761,109.5635647,109.5635647,,
 03/18  13:00:00,55.48432177,9.532438012,0,0.7986907,34.38215545,10.77103761,104.3383628,104.3383628,,
 03/18  14:00:00,55.42857114,9.532438012,0,0.742940067,34.38215545,10.77103761,95.18831553,95.18831553,,
 03/18  15:00:00,55.39198919,9.532438012,0,0.706358125,34.38215545,10.77103761,85.26622543,85.26622543,,
 03/18  16:00:00,55.42968604,9.532438012,0,0.744054972,34.38215545,10.77103761,81.97883763,81.97883763,,
 03/18  17:00:00,55.41096942,9.532438012,0,0.725338347,34.38215545,10.77103761,82.3125507,82.3125507,,
 03/18  18:00:00,37.79318771,9.532438012,0,0.782078534,19.10119747,8.377473697,99.47609247,99.47609247,,
 03/18  19:00:00,34.77334565,9.532438012,0,0.907946035,11.46071848,5.983909784,119.2155564,119.2155564,,
 03/18  20:00:00,36.23319879,9.532438012,0,0.990132514,11.46071848,5.983909784,129.0381423,129.0381423,,
 03/18  21:00:00,26.24447379,9.532438012,0,1.035450411,3.820239494,3.59034587,137.7802105,137.7802105,,
 03/18  22:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/18  23:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/18  24:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/19  01:00:00,11.97682948,0.003159507,0,0.002377288,1.910119747,1.795172935,0,0,,
 03/19  02:00:00,12.00199272,0.006319014,0,0.024381021,1.910119747,1.795172935,0,0,,
 03/19  03:00:00,12.00886666,0.006319014,0,0.031254968,1.910119747,1.795172935,0,0,,
 03/19  04:00:00,12.01760313,0.006319014,0,0.039991435,1.910119747,1.795172935,0,0,,
 03/19  05:00:00,12.03312184,0.006319014,0,0.055510139,1.910119747,1.795172935,0,0,,
 03/19  06:00:00,12.07183292,0.033644759,0,0.06689548,1.910119747,1.795172935,0.68151334,0.68151334,,
 03/19  07:00:00,6.563441208,0.027384218,0,0.075430975,1.910119747,1.795172935,0.525373319,0.525373319,,
 03/19  08:00:00,18.44366199,9.532438012,0,1.500638611,3.820239494,3.59034587,179.5835148,179.5835148,,
 03/19  09:00:00,18.1023955,9.532438012,0,1.159372128,3.820239494,3.59034587,140.3659482,140.3659482,,
 03/19  10:00:00,33.00800111,9.532438012,0,1.01391338,15.28095798,7.18069174,122.0942934,122.0942934,,
 03/19  11:00:00,32.92812706,9.532438012,0,0.934039333,15.28095798,7.18069174,115.3962389,115.3962389,,
 03/19  12:00:00,42.8620411,9.532438012,0,0.833910473,22.92143696,9.574255654,101.2669777,101.2669777,,
 03/19  13:00:00,42.83374198,9.532438012,0,0.805611354,22.92143696,9.574255654,96.99043786,96.99043786,,
 03/19  14:00:00,42.91262259,9.532438012,0,0.884491961,22.92143696,9.574255654,101.579885,101.579885,,
 03/19  15:00:00,42.90491048,9.532438012,0,0.876779853,22.92143696,9.574255654,107.0860255,107.0860255,,
 03/19  16:00:00,42.9196727,9.532438012,0,0.89154207,22.92143696,9.574255654,111.4418032,111.4418032,,
 03/19  17:00:00,32.53007543,9.532438012,0,0.535987704,15.28095798,7.18069174,144.5989769,144.5989769,,
 03/19  18:00:00,22.56966241,9.532438012,0,0.609617585,7.640478988,4.787127827,155.7941411,155.7941411,,
 03/19  19:00:00,10.59362602,0,0,0,1.910119747,1.795172935,0,0,,
 03/19  20:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/19  21:00:00,11.97739595,0.002106338,0,0.003996933,1.910119747,1.795172935,0,0,,
 03/19  22:00:00,12.07314619,0.038670208,0,0.063183295,1.910119747,1.795172935,0.806849736,0.806849736,,
 03/19  23:00:00,12.2289453,0.140620337,0,0.11703228,1.910119747,1.795172935,3.01051399,3.01051399,,
 03/19  24:00:00,12.30056194,0.165571654,0,0.163697607,1.910119747,1.795172935,3.738577702,3.738577702,,
 03/20  01:00:00,13.07846106,0.305475868,0,0.203301533,1.910119747,2.393563913,7.348639535,7.348639535,,
 03/20  02:00:00,13.08082523,0.278939633,0,0.232201938,1.910119747,2.393563913,6.80541307,6.80541307,,
 03/20  03:00:00,13.23192158,0.409237735,0,0.253000183,1.910119747,2.393563913,10.0934263,10.0934263,,
 03/20  04:00:00,13.17602502,0.33380278,0,0.272538578,1.910119747,2.393563913,8.226745702,8.226745702,,
 03/20  05:00:00,13.34659882,0.482811129,0,0.294104027,1.910119747,2.393563913,11.99714231,11.99714231,,
 03/20  06:00:00,23.68209092,9.532438012,0,1.579969247,1.910119747,2.393563913,234.5455683,234.5455683,,
 03/20  07:00:00,24.91768074,9.532438012,0,1.579969247,7.640478988,4.787127827,203.6832745,203.6832745,,
 03/20  08:00:00,38.52789305,9.532438012,0,1.516783874,19.10119747,8.377473697,179.3224456,179.3224456,,
 03/20  09:00:00,55.97674329,9.532438012,0,1.291112219,34.38215545,10.77103761,153.8720649,153.8720649,,
 03/20  10:00:00,55.84863799,9.532438012,0,1.163006917,34.38215545,10.77103761,143.1922259,143.1922259,,
 03/20  11:00:00,55.73458053,9.532438012,0,1.04894946,34.38215545,10.77103761,130.9768769,130.9768769,,
 03/20  12:00:00,55.66543468,9.532438012,0,0.979803606,34.38215545,10.77103761,123.7708134,123.7708134,,
 03/20  13:00:00,55.64615923,9.532438012,0,0.960528156,34.38215545,10.77103761,118.5965177,118.5965177,,
 03/20  14:00:00,55.60490166,9.532438012,0,0.91927059,34.38215545,10.77103761,112.6033626,112.6033626,,
 03/20  15:00:00,55.55900648,9.532438012,0,0.873375407,34.38215545,10.77103761,105.4779949,105.4779949,,
 03/20  16:00:00,55.58876735,9.532438012,0,0.903136278,34.38215545,10.77103761,106.5396214,106.5396214,,
 03/20  17:00:00,55.62958312,9.532438012,0,0.943952056,34.38215545,10.77103761,110.566452,110.566452,,
 03/20  18:00:00,42.97479618,9.532438012,0,0.946665547,22.92143696,9.574255654,111.3153535,111.3153535,,
 03/20  19:00:00,49.90394585,9.532438012,0,0.987481891,22.92143696,9.574255654,115.3645551,115.3645551,,
 03/20  20:00:00,46.28971547,9.532438012,0,1.012606293,19.10119747,8.377473697,118.3344021,118.3344021,,
 03/20  21:00:00,20.69360682,0,0,0,7.640478988,4.787127827,0,0,,
 03/20  22:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/20  23:00:00,12.57129098,0.001053169,0,0.000554155,1.910119747,2.393563913,0,0,,
 03/20  24:00:00,12.66400797,0.032081195,0,0.06224311,1.910119747,2.393563913,0.642517518,0.642517518,,
 03/21  01:00:00,12.77133639,0.078920945,0,0.122731782,1.910119747,2.393563913,1.712453306,1.712453306,,
 03/21  02:00:00,12.8538282,0.129461487,0,0.154683049,1.910119747,2.393563913,2.757779386,2.757779386,,
 03/21  03:00:00,12.89524008,0.148783589,0,0.176772834,1.910119747,2.393563913,3.222462726,3.222462726,,
 03/21  04:00:00,13.00121788,0.237432961,0,0.194101261,1.910119747,2.393563913,5.600549195,5.600549195,,
 03/21  05:00:00,13.02036825,0.242424052,0,0.208260533,1.910119747,2.393563913,5.85973205,5.85973205,,
 03/21  06:00:00,23.68209092,9.532438012,0,1.579969247,1.910119747,2.393563913,212.7104759,212.7104759,,
 03/21  07:00:00,24.83959742,9.532438012,0,1.501885927,7.640478988,4.787127827,173.233951,173.233951,,
 03/21  08:00:00,38.27839438,9.532438012,0,1.267285197,19.10119747,8.377473697,150.1847519,150.1847519,,
 03/21  09:00:00,55.71095436,9.532438012,0,1.025323292,34.38215545,10.77103761,121.5137636,121.5137636,,
 03/21  10:00:00,55.52719555,9.532438012,0,0.841564484,34.38215545,10.77103761,108.165498,108.165498,,
 03/21  11:00:00,55.35378649,9.532438012,0,0.668155423,34.38215545,10.77103761,91.92706423,91.92706423,,
 03/21  12:00:00,55.21250165,9.532438012,0,0.526870581,34.38215545,10.77103761,80.87640969,80.87640969,,
 03/21  13:00:00,55.1949839,9.532438012,0,0.50935283,34.38215545,10.77103761,74.83009328,74.83009328,,
 03/21  14:00:00,55.08259673,9.532438012,0,0.396965666,34.38215545,10.77103761,70.19919428,70.19919428,,
 03/21  15:00:00,55.10094126,9.532438012,0,0.415310191,34.38215545,10.77103761,62.23438097,62.23438097,,
 03/21  16:00:00,55.16013441,9.532438012,0,0.474503341,34.38215545,10.77103761,60.86129153,60.86129153,,
 03/21  17:00:00,55.19293155,9.532438012,0,0.507300476,34.38215545,10.77103761,61.36858195,61.36858195,,
 03/21  18:00:00,42.57465488,9.532438012,0,0.546524245,22.92143696,9.574255654,65.65907193,65.65907193,,
 03/21  19:00:00,49.58672147,9.532438012,0,0.670257503,22.92143696,9.574255654,81.13062081,81.13062081,,
 03/21  20:00:00,46.00801464,9.532438012,0,0.730905461,19.10119747,8.377473697,89.11191926,89.11191926,,
 03/21  21:00:00,20.69360682,0,0,0,7.640478988,4.787127827,0,0,,
 03/21  22:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/21  23:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/21  24:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/22  01:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/22  02:00:00,12.58953149,0.005265845,0,0.014581984,1.910119747,2.393563913,0,0,,
 03/22  03:00:00,12.62428315,0.006319014,0,0.048280475,1.910119747,2.393563913,0,0,,
 03/22  04:00:00,12.69095478,0.047733967,0,0.073537157,1.910119747,2.393563913,1.032902944,1.032902944,,
 03/22  05:00:00,12.71390206,0.049301695,0,0.0949167,1.910119747,2.393563913,1.07200263,1.07200263,,
 03/22  06:00:00,23.63388536,9.532438012,0,1.53176369,1.910119747,2.393563913,189.060705,189.060705,,
 03/22  07:00:00,24.53989854,9.532438012,0,1.202187045,7.640478988,4.787127827,143.4279861,143.4279861,,
 03/22  08:00:00,37.96311458,9.532438012,0,0.9520054,19.10119747,8.377473697,117.7681214,117.7681214,,
 03/22  09:00:00,55.34155189,9.532438012,0,0.655920822,34.38215545,10.77103761,82.94914113,82.94914113,,
 03/22  10:00:00,55.14658866,9.532438012,0,0.460957594,34.38215545,10.77103761,66.19621846,66.19621846,,
 03/22  11:00:00,55.04540905,9.532438012,0,0.359777985,34.38215545,10.77103761,49.66319054,49.66319054,,
 03/22  12:00:00,54.83259432,9.532438012,0,0.146963249,34.38215545,10.77103761,40.20710272,40.20710272,,
 03/22  13:00:00,54.69139162,9.528225336,0,0.00997323,34.38215545,10.77103761,29.26665038,29.26665038,,
 03/22  14:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,21.36866429,21.36866429,,
 03/22  15:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,22.3860795,22.3860795,,
 03/22  16:00:00,54.73326389,9.532438012,0,0.047632823,34.38215545,10.77103761,26.23486096,26.23486096,,
 03/22  17:00:00,54.88365692,9.532438012,0,0.198025848,34.38215545,10.77103761,32.48830161,32.48830161,,
 03/22  18:00:00,42.29142624,9.532438012,0,0.263295609,22.92143696,9.574255654,38.64987117,38.64987117,,
 03/22  19:00:00,49.30442581,9.532438012,0,0.387961848,22.92143696,9.574255654,52.28899143,52.28899143,,
 03/22  20:00:00,45.74758851,9.532438012,0,0.470479331,19.10119747,8.377473697,63.99817545,63.99817545,,
 03/22  21:00:00,20.69360682,0,0,0,7.640478988,4.787127827,0,0,,
 03/22  22:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/22  23:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/22  24:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/23  01:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/23  02:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/23  03:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/23  04:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/23  05:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/23  06:00:00,23.61534633,9.532438012,0,1.513224656,1.910119747,2.393563913,194.4034806,194.4034806,,
 03/23  07:00:00,24.53934086,9.532438012,0,1.201629363,7.640478988,4.787127827,154.174827,154.174827,,
 03/23  08:00:00,37.96481484,9.532438012,0,0.95370566,19.10119747,8.377473697,125.06732,125.06732,,
 03/23  09:00:00,55.28409831,9.532438012,0,0.598467245,34.38215545,10.77103761,85.79467696,85.79467696,,
 03/23  10:00:00,54.98250649,9.532438012,0,0.296875424,34.38215545,10.77103761,66.47349491,66.47349491,,
 03/23  11:00:00,54.70886581,9.528225336,0,0.027447416,34.38215545,10.77103761,44.76335881,44.76335881,,
 03/23  12:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,27.91664318,27.91664318,,
 03/23  13:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,16.756352,16.756352,,
 03/23  14:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,10.92379332,10.92379332,,
 03/23  15:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,3.719112254,3.719112254,,
 03/23  16:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,2.433415081,2.433415081,,
 03/23  17:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,2.111923632,2.111923632,,
 03/23  18:00:00,42.02181162,9.526118998,0,0,22.92143696,9.574255654,12.61439233,12.61439233,,
 03/23  19:00:00,47.64199523,9.532438012,0,0.103197937,22.92143696,9.574255654,31.26070886,31.26070886,,
 03/23  20:00:00,45.54243492,9.532438012,0,0.265325738,19.10119747,8.377473697,46.07651746,46.07651746,,
 03/23  21:00:00,20.69360682,0,0,0,7.640478988,4.787127827,0,0,,
 03/23  22:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/23  23:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/23  24:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/24  01:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/24  02:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/24  03:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/24  04:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/24  05:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/24  06:00:00,23.33158373,9.532438012,0,1.229462056,1.910119747,2.393563913,165.2632163,165.2632163,,
 03/24  07:00:00,24.27955557,9.532438012,0,0.941844081,7.640478988,4.787127827,129.2713999,129.2713999,,
 03/24  08:00:00,37.75072483,9.532438012,0,0.739615652,19.10119747,8.377473697,102.5228151,102.5228151,,
 03/24  09:00:00,55.19881043,9.532438012,0,0.513179361,34.38215545,10.77103761,70.73648904,70.73648904,,
 03/24  10:00:00,55.04755113,9.532438012,0,0.361920063,34.38215545,10.77103761,59.4740668,59.4740668,,
 03/24  11:00:00,54.86677893,9.532438012,0,0.181147856,34.38215545,10.77103761,45.72520131,45.72520131,,
 03/24  12:00:00,54.7210338,9.530331674,0,0.037509067,34.38215545,10.77103761,35.47264332,35.47264332,,
 03/24  13:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,26.33376301,26.33376301,,
 03/24  14:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,18.02815442,18.02815442,,
 03/24  15:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,7.972354387,7.972354387,,
 03/24  16:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,5.615756107,5.615756107,,
 03/24  17:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,11.48894746,11.48894746,,
 03/24  18:00:00,42.09061739,9.532438012,0,0.062486764,22.92143696,9.574255654,20.63110492,20.63110492,,
 03/24  19:00:00,47.74323364,9.532438012,0,0.204436345,22.92143696,9.574255654,32.12313648,32.12313648,,
 03/24  20:00:00,45.56287823,9.532438012,0,0.285769051,19.10119747,8.377473697,41.15819009,41.15819009,,
 03/24  21:00:00,20.69360682,0,0,0,7.640478988,4.787127827,0,0,,
 03/24  22:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/24  23:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/24  24:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/25  01:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/25  02:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/25  03:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/25  04:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/25  05:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/25  06:00:00,22.42604774,9.532438012,0,0.922317046,1.910119747,1.795172935,120.7637377,120.7637377,,
 03/25  07:00:00,17.64706676,9.532438012,0,0.704043385,3.820239494,3.59034587,93.88739006,93.88739006,,
 03/25  08:00:00,27.55811658,9.532438012,0,0.581050307,11.46071848,5.983909784,79.66918621,79.66918621,,
 03/25  09:00:00,42.45018994,9.532438012,0,0.42205931,22.92143696,9.574255654,59.16425857,59.16425857,,
 03/25  10:00:00,54.81153133,9.531384843,0,0.126953434,34.38215545,10.77103761,42.50290452,42.50290452,,
 03/25  11:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,26.68264077,26.68264077,,
 03/25  12:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,21.12199066,21.12199066,,
 03/25  13:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,15.14288452,15.14288452,,
 03/25  14:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,10.15020669,10.15020669,,
 03/25  15:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,4.79906448,4.79906448,,
 03/25  16:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,2.09342702,2.09342702,,
 03/25  17:00:00,54.67931205,9.526118998,0,0,34.38215545,10.77103761,3.255658843,3.255658843,,
 03/25  18:00:00,37.00479017,9.526118998,0,0,19.10119747,8.377473697,19.46387096,19.46387096,,
 03/25  19:00:00,32.60641374,9.532438012,0,0.118680796,11.46071848,5.983909784,37.19300955,37.19300955,,
 03/25  20:00:00,35.51770327,9.532438012,0,0.274636988,11.46071848,5.983909784,50.77017259,50.77017259,,
 03/25  21:00:00,25.52115812,9.532438012,0,0.312134742,3.820239494,3.59034587,55.28764597,55.28764597,,
 03/25  22:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/25  23:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/25  24:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  01:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  02:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  03:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  04:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  05:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  06:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  07:00:00,3.705292682,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  08:00:00,17.86241031,9.532438012,0,0.919386937,3.820239494,3.59034587,121.5348079,121.5348079,,
 03/26  09:00:00,17.63171267,9.532438012,0,0.688689295,3.820239494,3.59034587,94.87704199,94.87704199,,
 03/26  10:00:00,32.56338155,9.532438012,0,0.569293823,15.28095798,7.18069174,77.92288589,77.92288589,,
 03/26  11:00:00,32.49785602,9.532438012,0,0.503768296,15.28095798,7.18069174,74.52204538,74.52204538,,
 03/26  12:00:00,42.44957872,9.532438012,0,0.421448087,22.92143696,9.574255654,61.37593838,61.37593838,,
 03/26  13:00:00,42.40347321,9.532438012,0,0.375342583,22.92143696,9.574255654,55.55483774,55.55483774,,
 03/26  14:00:00,42.33817455,9.532438012,0,0.310043916,22.92143696,9.574255654,49.50700306,49.50700306,,
 03/26  15:00:00,42.3475553,9.532438012,0,0.319424665,22.92143696,9.574255654,48.9198391,48.9198391,,
 03/26  16:00:00,42.23980641,9.532438012,0,0.211675783,22.92143696,9.574255654,48.92412147,48.92412147,,
 03/26  17:00:00,32.02759544,9.531384843,0,0.034560882,15.28095798,7.18069174,68.14408735,68.14408735,,
 03/26  18:00:00,22.08056416,9.532438012,0,0.120519333,7.640478988,4.787127827,74.68716618,74.68716618,,
 03/26  19:00:00,9.215959349,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  20:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  21:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  22:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  23:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/26  24:00:00,11.97129268,0,0,0,1.910119747,1.795172935,0,0,,
 03/27  01:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/27  02:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
 03/27  03:00:00,12.56968366,0,0,0,1.910119747,2.393563913,0,0,,
