Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/20  07:00:00,64.1925011755,6.69491379311,0.00204396292901,0.0,15.863942322,29.818365,338.628893725,335.403213725,3.20568,0.02
 01/20  08:00:00,128.418484326,6.69491379311,0.000808504770162,0.0,80.527626,29.818365,266.00189894,259.907591833,3.20568,2.88862710646
 01/20  09:00:00,165.059956623,6.69491379311,0.00308557284781,0.0,80.527626,75.0917375,209.98012165,174.363301294,24.0426,11.5742203559
 01/20  10:00:00,165.082251265,6.69491379311,0.00209960214636,0.0,80.527626,75.0917375,198.145898146,153.708678698,24.0426,20.3946194477
 01/20  11:00:00,169.069442528,6.69491379311,0.00141076984974,0.0,80.527626,79.0911225,193.522437395,143.969706204,32.0568,17.4959311908
 01/20  12:00:00,169.565067585,6.69491379311,0.0,0.0,80.527626,79.0911225,157.829967288,102.387109964,32.0568,23.3860573244
 01/20  13:00:00,168.743518384,6.69491379311,0.0,0.0,80.527626,79.0911225,153.020619725,97.5301473403,32.0568,23.4336723847
 01/20  14:00:00,164.766732485,6.69715684296,0.0,0.0,80.527626,75.0917375,156.7807282,114.359881267,16.0284,26.3924469325
 01/20  15:00:00,164.732414732,6.7114288326,0.0,0.0,80.527626,75.0917375,141.704111804,105.277049535,16.0284,20.3986622685
 01/20  16:00:00,162.586762737,6.7273967726,0.0,0.0,80.527626,73.092045,95.4572426573,71.8283985826,3.20568,20.4231640746
 01/20  17:00:00,165.347190553,6.69491379311,0.0,0.0,80.527626,73.092045,97.4851662584,91.3909134001,3.20568,2.88857285829
 01/20  18:00:00,127.925056478,6.69491379311,0.0,0.0,80.527626,29.818365,136.695251647,130.601073375,3.20568,2.88849827138
 01/20  19:00:00,127.932526287,6.69491379311,0.0,0.0,80.527626,29.818365,139.683845156,130.70623631,3.20568,5.77192884544
 01/20  20:00:00,127.93623399,6.69491379311,0.0,0.0,80.527626,29.818365,145.503877723,133.635414009,3.20568,8.66278371371
 01/20  21:00:00,127.937678784,6.69491379311,0.0,0.0,80.527626,29.818365,144.927520938,135.944825426,3.20568,5.77701551273
 01/20  22:00:00,55.4072096753,0.0,0.0,0.0,15.863942322,29.242365,11.861579975,0.0,3.20568,8.65589997505
 01/20  23:00:00,55.445823774,0.0,0.0,0.0,15.863942322,29.242365,6.0958944493,0.0,3.20568,2.8902144493
 01/20  24:00:00,56.2011291787,0.0,0.0,0.0,15.863942322,29.242365,6.09347143582,0.0,3.20568,2.88779143582
 01/21  01:00:00,55.4628894573,0.0,0.0,0.0,15.863942322,29.242365,6.08856209579,0.0,3.20568,2.88288209579
 01/21  02:00:00,55.4558352705,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  03:00:00,55.4464538188,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  04:00:00,55.4414913038,0.0,0.0,0.0,15.863942322,29.242365,6.08863216995,0.0,3.20568,2.88295216995
 01/21  05:00:00,55.6517555,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  06:00:00,55.6393050819,0.0,0.0,0.0,15.863942322,29.242365,6.08854334817,0.0,3.20568,2.88286334817
 01/21  07:00:00,55.6515962965,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  08:00:00,54.1534485247,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  09:00:00,47.0079086746,0.0,0.0,0.0,15.863942322,29.242365,6.08861357191,0.0,3.20568,2.88293357191
 01/21  10:00:00,47.0175652384,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  11:00:00,47.0053689704,0.0,0.0,0.0,15.863942322,29.242365,6.09021659424,0.0,3.20568,2.88453659424
 01/21  12:00:00,47.7051977483,0.0,0.0,0.0,15.863942322,29.242365,6.09031920929,0.0,3.20568,2.88463920929
 01/21  13:00:00,46.993373787,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  14:00:00,47.0316161434,0.0,0.0,0.0,15.863942322,29.242365,6.08858460051,0.0,3.20568,2.88290460051
 01/21  15:00:00,47.0435127312,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  16:00:00,47.0259783577,0.0,0.0,0.0,15.863942322,29.242365,6.08865483185,0.0,3.20568,2.88297483185
 01/21  17:00:00,49.7754137401,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  18:00:00,55.4862303396,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  19:00:00,55.4856469511,0.0,0.0,0.0,15.863942322,29.242365,6.08856611464,0.0,3.20568,2.88288611464
 01/21  20:00:00,55.697924567,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  21:00:00,55.6845761644,0.0,0.0,0.0,15.863942322,29.242365,6.08863636821,0.0,3.20568,2.88295636821
 01/21  22:00:00,55.5681144035,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  23:00:00,55.4061051568,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/21  24:00:00,56.1261538926,0.0,0.0,0.0,15.863942322,29.242365,6.08854764795,0.0,3.20568,2.88286764795
 01/22  01:00:00,55.3965200245,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
