Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/01  01:00:00,22.2594347747,3.70551331767,0.0,0.0,4.58992532963,8.1892,66.8739854366,56.6093635587,3.33988,6.92474187791
 01/01  02:00:00,14.7337828451,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/01  03:00:00,14.7607329743,0.0,0.0,0.0,1.52997510988,7.4902,3.93196196246,0.0,3.33988,0.592081962462
 01/01  04:00:00,14.7738656462,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/01  05:00:00,14.9260131325,0.0,0.0,0.0,1.52997510988,7.4902,3.93196785015,0.0,3.33988,0.592087850146
 01/01  06:00:00,22.3910817788,3.70551331767,0.0,0.0,4.58992532963,8.1892,66.7340809105,58.3643809105,8.3497,0.02
 01/01  07:00:00,38.3552110413,3.70551331767,0.0128343328522,0.0,9.17985065927,19.4245,75.170030054,53.8582518697,16.6994,4.61237818428
 01/01  08:00:00,45.8222976662,3.70551331767,0.0110292079858,0.0,9.17985065927,26.9147,71.4162878992,42.3285369313,25.0491,4.03865096786
 01/01  09:00:00,41.5984039158,3.70551331767,0.00321246112987,0.0,9.17985065927,26.9147,76.8081751207,38.7965650544,33.3988,4.61281006634
 01/01  10:00:00,34.1040232558,3.70551331767,0.0,0.0,9.17985065927,19.4245,76.3515774702,47.2642419562,25.0491,4.03823551397
 01/01  11:00:00,41.6001810913,3.70551331767,0.0120542802698,0.0,9.17985065927,26.9147,105.621126494,49.9446627229,41.7485,13.9279637709
 01/01  12:00:00,42.3314540519,3.70551331767,0.0,0.0,9.17985065927,26.9147,104.797926124,49.121811952,41.7485,13.9276141721
 01/01  13:00:00,41.6363676887,3.70551331767,0.0,0.0,9.17985065927,26.9147,97.9171808691,44.5918858155,41.7485,11.5767950536
 01/01  14:00:00,34.1141884943,3.70551331767,0.0,0.0,9.17985065927,19.4245,90.1958782597,45.7968462577,33.3988,11.000232002
 01/01  15:00:00,34.1159963656,3.70551331767,0.0,0.0,9.17985065927,19.4245,83.792580617,50.0791128931,25.0491,8.66436772394
 01/01  16:00:00,34.0999190278,3.70551331767,0.0,0.0,9.17985065927,19.4245,93.8064742491,52.320239212,33.3988,8.08743503716
 01/01  17:00:00,44.7034023767,3.70551331767,0.0108460381717,0.0,9.17985065927,26.9147,111.268792576,52.5061049475,50.0982,8.66448762853
 01/01  18:00:00,45.7612620816,3.70551331767,0.00309386326388,0.0,9.17985065927,26.9147,112.889595212,51.7930810847,50.0982,10.9983141272
 01/01  19:00:00,45.7639137874,3.70551331767,0.0,0.0,9.17985065927,26.9147,111.408831281,47.3846864302,50.0982,13.9259448506
 01/01  20:00:00,38.409160974,3.70551331767,0.0,0.0,9.17985065927,19.4245,94.063752035,46.7393212527,33.3988,13.9256307823
 01/01  21:00:00,38.3916273187,3.70551331767,0.0,0.0,9.17985065927,19.4245,89.8572826027,45.4609313632,33.3988,10.9975512395
 01/01  22:00:00,38.3189162755,3.70551331767,0.0,0.0,9.17985065927,19.4245,91.8328752126,52.8547376604,25.0491,13.9290375522
 01/01  23:00:00,38.2207546181,3.70551331767,0.0,0.0,9.17985065927,19.4245,79.3877909074,51.1104449821,16.6994,11.5779459253
 01/01  24:00:00,39.0137938417,3.70551331767,0.0,0.0,9.17985065927,19.4245,59.7243365665,45.6063935502,8.3497,5.76824301627
 01/02  01:00:00,22.2991897888,3.70551331767,0.0,0.0,4.58992532963,8.1892,57.9212567338,48.8124866462,3.33988,5.76889008763
 01/02  02:00:00,14.7655909258,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/02  03:00:00,14.7869594832,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/02  04:00:00,14.7997256067,0.0,0.0,0.0,1.52997510988,7.4902,3.93196859616,0.0,3.33988,0.592088596162
 01/02  05:00:00,14.9570122749,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/02  06:00:00,22.4265058632,3.70551331767,0.0,0.0,4.58992532963,8.1892,58.4797600142,49.5379655426,8.3497,0.592094471571
 01/02  07:00:00,38.3928550469,3.70551331767,0.0154011476268,0.0,9.17985065927,19.4245,65.2386955242,44.5012504011,16.6994,4.03804512309
 01/02  08:00:00,45.8759023592,3.70551331767,0.0203340680275,0.0,9.17985065927,26.9147,75.3748968245,33.4613848905,25.0491,16.864411934
 01/02  09:00:00,41.6443808065,3.70551331767,0.00431874703301,0.0,9.17985065927,26.9147,79.2230335732,30.7221773619,33.3988,15.1020562113
 01/02  10:00:00,34.1611579156,3.70551331767,0.0,0.0,9.17985065927,19.4245,66.9216005626,29.1225961861,25.0491,12.7499043765
 01/02  11:00:00,41.6689487067,3.70551331767,0.00491210336416,0.0,9.17985065927,26.9147,79.2420673354,26.4945230894,41.7485,10.999044246
 01/02  12:00:00,42.4009660998,3.70551331767,0.0,0.0,9.17985065927,26.9147,69.011082737,14.5128750113,41.7485,12.7497077257
 01/02  13:00:00,41.7371013861,3.70551331767,0.0,0.0,9.17985065927,26.9147,58.5610076152,5.81525960245,41.7485,10.9972480128
 01/02  14:00:00,34.2199554114,3.70551331767,0.0,0.0,9.17985065927,19.4245,49.991721211,6.762989314,33.3988,9.82993189695
 01/02  15:00:00,34.2221238767,3.70551331767,0.0,0.0,9.17985065927,19.4245,45.4375021396,11.7222188995,25.0491,8.6661832401
 01/02  16:00:00,34.2072948778,3.70551331767,0.0,0.0,9.17985065927,19.4245,57.8984958211,15.8342501102,33.3988,8.66544571093
 01/02  17:00:00,44.8076647332,3.70551331767,0.010970769115,0.0,9.17985065927,26.9147,74.7893448139,16.6031032381,50.0982,8.08804157589
 01/02  18:00:00,45.8543070293,3.70551331767,0.0,0.0,9.17985065927,26.9147,77.588351032,15.9123004209,50.0982,11.5778506111
 01/02  19:00:00,45.8448120736,3.70551331767,0.0,0.0,9.17985065927,26.9147,81.9610897612,16.7601599514,50.0982,15.1027298098
 01/02  20:00:00,38.4803117238,3.70551331767,0.0,0.0,9.17985065927,19.4245,71.4319323728,21.1647973563,33.3988,16.8683350165
 01/02  21:00:00,38.461904543,3.70551331767,0.0,0.0,9.17985065927,19.4245,68.3031947187,20.9841045566,33.3988,13.9202901621
 01/02  22:00:00,38.3944190919,3.70551331767,0.0,0.0,9.17985065927,19.4245,65.2769418868,25.1244404013,25.0491,15.1034014855
 01/02  23:00:00,38.289886696,3.70551331767,0.0,0.0,9.17985065927,19.4245,56.6798214534,27.230164281,16.6994,12.7502571724
 01/02  24:00:00,39.0452625201,3.70551331767,0.0,0.0,9.17985065927,19.4245,46.0414183198,30.7661598046,8.3497,6.92555851524
 01/03  01:00:00,22.3236076843,3.70551331767,0.0,0.0,4.58992532963,8.1892,49.8313253242,40.7221241008,3.33988,5.76932122336
 01/03  02:00:00,14.780605159,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/03  03:00:00,14.8046350317,0.0,0.0,0.0,1.52997510988,7.4902,3.93195300275,0.0,3.33988,0.592073002746
 01/03  04:00:00,14.8099933141,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/03  05:00:00,15.4687655714,0.0,0.0,0.0,1.52997510988,7.4902,3.93195890224,0.0,3.33988,0.592078902237
 01/03  06:00:00,22.9335274864,3.70551331767,0.0,0.0,4.58992532963,8.1892,56.7878591394,48.4181591394,8.3497,0.02
 01/03  07:00:00,38.6094542223,3.70551331767,0.0111046734105,0.0,9.17985065927,19.4245,65.2482156039,43.9360368031,16.6994,4.61277880078
 01/03  08:00:00,45.8574802537,3.70551331767,0.01755966428,0.0,9.17985065927,26.9147,76.7011827821,35.3655557399,25.0491,16.2865270422
 01/03  09:00:00,41.6306024514,3.70551331767,0.00389467268096,0.0,9.17985065927,26.9147,80.949810414,31.8664800327,33.3988,15.6845303813
 01/03  10:00:00,34.1463311381,3.70551331767,0.0,0.0,9.17985065927,19.4245,68.4501784321,31.2301558072,25.0491,12.1709226249
 01/03  11:00:00,41.6427792211,3.70551331767,0.0101531525568,0.0,9.17985065927,26.9147,87.0416868421,33.7152328695,41.7485,11.5779539726
 01/03  12:00:00,42.3554908551,3.70551331767,0.0,0.0,9.17985065927,26.9147,80.8439288403,26.9259458522,41.7485,12.1694829882
 01/03  13:00:00,41.6846011624,3.70551331767,0.0,0.0,9.17985065927,26.9147,72.9225770974,19.5969415813,41.7485,11.5771355161
 01/03  14:00:00,34.1633947171,3.70551331767,0.0,0.0,9.17985065927,19.4245,63.4171500753,20.1879437538,33.3988,9.8304063215
 01/03  15:00:00,34.1652219574,3.70551331767,0.0,0.0,9.17985065927,19.4245,58.9026720477,25.1895105487,25.0491,8.66406149898
 01/03  16:00:00,34.1495863143,3.70551331767,0.0,0.0,9.17985065927,19.4245,71.4268661765,29.9402900292,33.3988,8.08777614731
 01/03  17:00:00,44.75033052,3.70551331767,0.00888138321589,0.0,9.17985065927,26.9147,89.1083306278,30.3451155482,50.0982,8.66501507963
 01/03  18:00:00,45.8190283206,3.70551331767,0.00340596901645,0.0,9.17985065927,26.9147,84.9727780463,23.8767582926,50.0982,10.9978197538
 01/03  19:00:00,45.8315174344,3.70551331767,0.00399296913632,0.0,9.17985065927,26.9147,81.3993635904,15.6168195959,50.0982,15.6843439945
 01/03  20:00:00,38.3336583481,3.70551331767,0.0,0.0,9.17985065927,19.4245,66.4920094534,16.8102669551,33.3988,16.2829424983
 01/03  21:00:00,38.3156794246,3.70551331767,0.0,0.0,9.17985065927,19.4245,66.6688873735,19.3430389329,33.3988,13.9270484406
 01/03  22:00:00,38.2748922509,3.70551331767,0.0,0.0,9.17985065927,19.4245,65.4945076266,24.7607710955,25.0491,15.6846365311
 01/03  23:00:00,38.2708854727,3.70551331767,0.0,0.0,9.17985065927,19.4245,55.6173666798,26.7476966409,16.6994,12.170270039
 01/03  24:00:00,39.0295893072,3.70551331767,0.0,0.0,9.17985065927,19.4245,46.1069913938,30.252318067,8.3497,7.50497332689
 01/04  01:00:00,22.3111855721,3.70551331767,0.0,0.0,4.58992532963,8.1892,49.5017907286,40.3935455037,3.33988,5.76836522489
 01/04  02:00:00,14.7804216276,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/04  03:00:00,14.8110464648,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/04  04:00:00,14.8328702224,0.0,0.0,0.0,1.52997510988,7.4902,3.93193977395,0.0,3.33988,0.592059773949
 01/04  05:00:00,14.9938300206,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/04  06:00:00,22.4524091391,3.70551331767,0.0,0.0,4.58992532963,8.1892,47.3055678715,38.3638021763,8.3497,0.592065695131
 01/04  07:00:00,38.4160440149,3.70551331767,0.0131167521418,0.0,9.17985065927,19.4245,56.4338014696,35.6956173992,16.6994,4.03878407035
 01/04  08:00:00,45.8856276538,3.70551331767,0.0164120706496,0.0,9.17985065927,26.9147,71.8312179582,29.9176230974,25.0491,16.8644948608
 01/04  09:00:00,41.6555060959,3.70551331767,0.00386396669179,0.0,9.17985065927,26.9147,76.2630916686,27.7615836244,33.3988,15.1027080442
 01/04  10:00:00,34.1693671479,3.70551331767,0.0,0.0,9.17985065927,19.4245,65.0559091074,27.256979559,25.0491,12.7498295484
 01/04  11:00:00,41.666837045,3.70551331767,0.011516680721,0.0,9.17985065927,26.9147,83.1706801623,29.8467497804,41.7485,11.5754303818
 01/04  12:00:00,42.3752197202,3.70551331767,0.0,0.0,9.17985065927,26.9147,77.3306979866,23.4122586599,41.7485,12.1699393267
 01/04  13:00:00,41.7219761342,3.70551331767,0.0,0.0,9.17985065927,26.9147,65.9768520424,12.650392723,41.7485,11.5779593193
 01/04  14:00:00,34.2154273084,3.70551331767,0.0,0.0,9.17985065927,19.4245,53.6656367571,10.434595329,33.3988,9.83224142814
 01/04  15:00:00,34.2154065342,3.70551331767,0.0,0.0,9.17985065927,19.4245,47.517484858,14.3802168676,25.0491,8.08816799045
 01/04  16:00:00,34.187190962,3.70551331767,0.0,0.0,9.17985065927,19.4245,63.9832705209,21.917986866,33.3988,8.66648365494
 01/04  17:00:00,44.7789282976,3.70551331767,0.00696864082643,0.0,9.17985065927,26.9147,83.9477298784,25.1832075176,50.0982,8.66632236082
 01/04  18:00:00,45.8270343837,3.70551331767,0.0,0.0,9.17985065927,26.9147,85.4806956087,24.383782593,50.0982,10.9987130158
 01/04  19:00:00,45.8339578132,3.70551331767,0.00421700397049,0.0,9.17985065927,26.9147,84.6450337,19.4443553674,50.0982,15.1024783326
 01/04  20:00:00,38.4753126319,3.70551331767,0.0,0.0,9.17985065927,19.4245,71.0102834494,20.7475591331,33.3988,16.8639243163
 01/04  21:00:00,38.451719565,3.70551331767,0.0,0.0,9.17985065927,19.4245,70.7114066111,23.3866165565,33.3988,13.9259900546
 01/04  22:00:00,38.3733702369,3.70551331767,0.0,0.0,9.17985065927,19.4245,72.0310066103,31.622673301,25.0491,15.3592333094
 01/04  23:00:00,38.2539857503,3.70551331767,0.0,0.0,9.17985065927,19.4245,66.9563071508,37.7620057238,16.6994,12.494901427
 01/04  24:00:00,39.0216895284,3.70551331767,0.0,0.0,9.17985065927,19.4245,58.7805850845,42.9261246657,8.3497,7.50476041876
 01/05  01:00:00,22.2928953145,3.70551331767,0.0,0.0,4.58992532963,8.1892,59.068189351,50.5349103436,3.33988,5.19339900741
 01/05  02:00:00,14.7652990378,0.0,0.0,0.0,1.52997510988,7.4902,3.93197593219,0.0,3.33988,0.592095932192
 01/05  03:00:00,14.7892417396,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/05  04:00:00,14.7990274316,0.0,0.0,0.0,1.52997510988,7.4902,3.93193012455,0.0,3.33988,0.592050124555
 01/05  05:00:00,14.9502177423,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/05  06:00:00,22.4123312789,3.70551331767,0.0,0.0,4.58992532963,8.1892,61.5440045273,52.602248466,8.3497,0.592056061297
 01/05  07:00:00,38.365976084,3.70551331767,0.0109399336102,0.0,9.17985065927,19.4245,71.5102763305,50.7721386493,16.6994,4.03873768121
 01/05  08:00:00,45.8388764672,3.70551331767,0.0172104328228,0.0,9.17985065927,26.9147,85.7896825844,43.8759037044,25.0491,16.8646788799
 01/05  09:00:00,41.603570472,3.70551331767,0.00353322513171,0.0,9.17985065927,26.9147,91.2251111149,42.7231621556,33.3988,15.1031489593
 01/05  10:00:00,34.1195460917,3.70551331767,0.0,0.0,9.17985065927,19.4245,78.7309450069,40.9313492977,25.0491,12.7504957091
 01/05  11:00:00,41.6214049472,3.70551331767,0.00282086343901,0.0,9.17985065927,26.9147,91.5371816956,38.2116651096,41.7485,11.577016586
 01/05  12:00:00,42.3576576231,3.70551331767,0.0,0.0,9.17985065927,26.9147,80.5780300193,26.6583612066,41.7485,12.1711688127
 01/05  13:00:00,41.6908995705,3.70551331767,0.0,0.0,9.17985065927,26.9147,68.3392691245,15.0136196487,41.7485,11.5771494758
 01/05  14:00:00,34.166401902,3.70551331767,0.0,0.0,9.17985065927,19.4245,63.3481869467,20.118151578,33.3988,9.83123536867
 01/05  15:00:00,34.1638331278,3.70551331767,0.0,0.0,9.17985065927,19.4245,61.8598756009,28.7222689894,25.0491,8.08850661152
 01/05  16:00:00,34.1502498919,3.70551331767,0.0,0.0,9.17985065927,19.4245,72.2668876468,30.2013554332,33.3988,8.66673221363
 01/05  17:00:00,44.7510286096,3.70551331767,0.0085249901977,0.0,9.17985065927,26.9147,90.9000484724,32.1358826841,50.0982,8.66596578828
 01/05  18:00:00,45.806038247,3.70551331767,0.0,0.0,9.17985065927,26.9147,94.0455097332,32.9475548097,50.0982,10.9997549235
 01/05  19:00:00,45.8093471926,3.70551331767,0.00183200563533,0.0,9.17985065927,26.9147,93.9374087554,28.1543336504,50.0982,15.6848751049
 01/05  20:00:00,38.4492862564,3.70551331767,0.0,0.0,9.17985065927,19.4245,79.1902599277,29.5071077957,33.3988,16.284352132
 01/05  21:00:00,38.4269890351,3.70551331767,0.0,0.0,9.17985065927,19.4245,76.8359814635,29.508483031,33.3988,13.9286984325
 01/05  22:00:00,38.3464151446,3.70551331767,0.0,0.0,9.17985065927,19.4245,79.3876811686,38.6547013391,25.0491,15.6838798295
 01/05  23:00:00,38.2295279171,3.70551331767,0.0,0.0,9.17985065927,19.4245,72.6745765819,43.8052121685,16.6994,12.1699644134
 01/05  24:00:00,39.0062368503,3.70551331767,0.0,0.0,9.17985065927,19.4245,63.1877150956,47.3358962526,8.3497,7.50211884298
 01/06  01:00:00,22.2758480059,3.70551331767,0.0,0.0,4.58992532963,8.1892,61.4249815527,52.3158310217,3.33988,5.76927053099
 01/06  02:00:00,14.7350424482,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/06  03:00:00,14.7454218162,0.0,0.0,0.0,1.52997510988,7.4902,3.93196064361,0.0,3.33988,0.592080643607
 01/06  04:00:00,14.7524960953,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/06  05:00:00,15.4227539131,0.0,0.0,0.0,1.52997510988,7.4902,3.93196655227,0.0,3.33988,0.592086552271
 01/06  06:00:00,22.8917169636,3.70551331767,0.0,0.0,4.58992532963,8.1892,69.9234129563,61.5537129563,8.3497,0.02
 01/06  07:00:00,38.5713103253,3.70551331767,0.01010457305,0.0,9.17985065927,19.4245,75.5780586601,54.2661619904,16.6994,4.61249666975
 01/06  08:00:00,45.8207162669,3.70551331767,0.0152473240297,0.0,9.17985065927,26.9147,85.5558122536,44.2200684761,25.0491,16.2866437775
 01/06  09:00:00,41.593347539,3.70551331767,0.00164984267759,0.0,9.17985065927,26.9147,89.1006130392,40.0174230883,33.3988,15.6843899509
 01/06  10:00:00,34.1236331007,3.70551331767,0.0,0.0,9.17985065927,19.4245,70.9803110641,33.1808420373,25.0491,12.7503690269
 01/06  11:00:00,41.6361838097,3.70551331767,0.00202089033824,0.0,9.17985065927,26.9147,79.078390188,26.3287886562,41.7485,11.0011015318
 01/06  12:00:00,42.3787703395,3.70551331767,0.0,0.0,9.17985065927,26.9147,67.3517433261,12.8526019485,41.7485,12.7506413776
 01/06  13:00:00,41.7384465759,3.70551331767,0.00499809397686,0.0,9.17985065927,26.9147,53.2847503108,0.536739343434,41.7485,10.9995109673
 01/06  14:00:00,34.2201015813,3.70551331767,0.0,0.0,9.17985065927,19.4245,43.3183623935,0.0885312177234,33.3988,9.83103117578
 01/06  15:00:00,34.2244355223,3.70551331767,0.0,0.0,9.17985065927,19.4245,35.9983237678,2.28369349921,25.0491,8.66553026861
 01/06  16:00:00,34.1973070475,3.70551331767,0.0,0.0,9.17985065927,19.4245,52.7547386679,10.6900626001,33.3988,8.66587606788
 01/06  17:00:00,44.7837164535,3.70551331767,0.00393373400771,0.0,9.17985065927,26.9147,73.6808123147,15.4931149088,50.0982,8.08949740596
 01/06  18:00:00,45.8342637184,3.70551331767,0.0,0.0,9.17985065927,26.9147,76.8608323227,15.1849972683,50.0982,11.5776350544
 01/06  19:00:00,45.8454131127,3.70551331767,0.00346906722483,0.0,9.17985065927,26.9147,73.1219999286,7.91833606548,50.0982,15.1054638632
 01/06  20:00:00,38.336895149,3.70551331767,0.0,0.0,9.17985065927,19.4245,60.686403024,10.420171887,33.3988,16.867431137
 01/06  21:00:00,38.3134095974,3.70551331767,0.0,0.0,9.17985065927,19.4245,62.0070929064,14.6848890961,33.3988,13.9234038103
 01/06  22:00:00,38.2746275454,3.70551331767,0.0,0.0,9.17985065927,19.4245,60.3545464512,20.2038947855,25.0491,15.1015516657
 01/06  23:00:00,38.2710185791,3.70551331767,0.0,0.0,9.17985065927,19.4245,51.6662685651,22.2171865197,16.6994,12.7496820454
 01/06  24:00:00,39.0177566019,3.70551331767,0.0,0.0,9.17985065927,19.4245,43.6471559089,28.3691224871,8.3497,6.92833342182
 01/07  01:00:00,22.26975307,3.70551331767,0.0,0.0,4.58992532963,8.1892,62.511429673,53.4027097702,3.33988,5.76883990277
 01/07  02:00:00,14.7356552639,0.0,0.0,0.0,1.52997510988,7.4902,3.93197569808,0.0,3.33988,0.592095698079
 01/07  03:00:00,14.7727944587,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/07  04:00:00,14.7861181643,0.0,0.0,0.0,1.52997510988,7.4902,3.93193853155,0.0,3.33988,0.592058531549
 01/07  05:00:00,14.9167976782,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/07  06:00:00,22.3679679747,3.70551331767,0.0,0.0,4.58992532963,8.1892,72.5220231505,63.580258698,8.3497,0.592064452497
 01/07  07:00:00,38.3392788912,3.70551331767,0.0122886830464,0.0,9.17985065927,19.4245,75.7588689424,55.0201018741,16.6994,4.03936706833
 01/07  08:00:00,45.7950319715,3.70551331767,0.00934034335024,0.0,9.17985065927,26.9147,76.7141671265,47.0518641037,25.0491,4.6132030228
 01/07  09:00:00,41.5702345955,3.70551331767,0.0,0.0,9.17985065927,26.9147,80.7661728029,43.3287968044,33.3988,4.03857599852
 01/07  10:00:00,34.1190515229,3.70551331767,0.000838285728088,0.0,9.17985065927,19.4245,73.9633620448,34.4089350774,25.0491,14.5053269674
 01/07  11:00:00,41.6409155435,3.70551331767,0.00206181352892,0.0,9.17985065927,26.9147,79.9729524346,26.0533491873,41.7485,12.1711032473
 01/07  12:00:00,42.3829776017,3.70551331767,0.0,0.0,9.17985065927,26.9147,69.3372587639,13.6613017679,41.7485,13.9274569959
 01/07  13:00:00,41.7158159269,3.70551331767,0.0,0.0,9.17985065927,26.9147,66.3046257417,10.05107874,41.7485,14.5050470017
 01/07  14:00:00,34.1869497715,3.70551331767,0.0,0.0,9.17985065927,19.4245,56.8332875611,11.2624414703,33.3988,12.1720460908
 01/07  15:00:00,34.1885094377,3.70551331767,0.0,0.0,9.17985065927,19.4245,50.9921058889,14.3640333979,25.0491,11.578972491
 01/07  16:00:00,34.1778141211,3.70551331767,0.0,0.0,9.17985065927,19.4245,60.2814800601,15.8830707388,33.3988,10.9996093214
 01/07  17:00:00,44.7593259822,3.70551331767,0.00288062492589,0.0,9.17985065927,26.9147,83.7101188043,23.7805074423,50.0982,9.83141136204
 01/07  18:00:00,45.8015637492,3.70551331767,0.0,0.0,9.17985065927,26.9147,96.4145273644,34.7381575148,50.0982,11.5781698496
 01/07  19:00:00,45.7972417294,3.70551331767,0.0,0.0,9.17985065927,26.9147,95.0733556525,29.8700606067,50.0982,15.1050950459
 01/07  20:00:00,38.4360256525,3.70551331767,0.0,0.0,9.17985065927,19.4245,78.8317099531,29.748519669,33.3988,15.6843902842
 01/07  21:00:00,38.4141472055,3.70551331767,0.0,0.0,9.17985065927,19.4245,82.9268451126,35.607797197,33.3988,13.9202479156
 01/07  22:00:00,38.3346040593,3.70551331767,0.0,0.0,9.17985065927,19.4245,79.7023419558,39.5484063836,25.0491,15.1048355722
 01/07  23:00:00,38.2213436429,3.70551331767,0.0,0.0,9.17985065927,19.4245,71.6141409113,43.5117203046,16.6994,11.4030206066
 01/07  24:00:00,38.9990587976,3.70551331767,0.0,0.0,9.17985065927,19.4245,67.2895879906,50.6793576778,8.3497,8.26053031275
 01/08  01:00:00,22.2543640733,3.70551331767,0.0,0.0,4.58992532963,8.1892,74.1296176543,63.2846327765,3.33988,7.5051048778
 01/08  02:00:00,14.7110524326,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/08  03:00:00,14.7324737997,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/08  04:00:00,14.7483168309,0.0,0.0,0.0,1.52997510988,7.4902,3.93196466529,0.0,3.33988,0.592084665285
 01/08  05:00:00,14.9037263184,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/08  06:00:00,22.3728161676,3.70551331767,0.0,0.0,4.58992532963,8.1892,75.8063556258,66.8645650787,8.3497,0.592090547122
 01/08  07:00:00,38.3359085102,3.70551331767,0.0104863909696,0.0,9.17985065927,19.4245,82.9115157594,62.1739710984,16.6994,4.03814466103
 01/08  08:00:00,45.8052541317,3.70551331767,0.0110263695372,0.0,9.17985065927,26.9147,80.2319406551,50.5689155503,25.0491,4.61392510483
 01/08  09:00:00,41.5727085019,3.70551331767,0.0,0.0,9.17985065927,26.9147,87.003972747,48.9927267662,33.3988,4.61244598084
 01/08  10:00:00,34.0862385991,3.70551331767,0.0,0.0,9.17985065927,19.4245,84.4502425544,55.3617229461,25.0491,4.03941960836
 01/08  11:00:00,41.5977734591,3.70551331767,0.00679115718785,0.0,9.17985065927,26.9147,103.420215893,47.7437524062,41.7485,13.9279634869
 01/08  12:00:00,42.3467688922,3.70551331767,0.0,0.0,9.17985065927,26.9147,94.8630450311,38.6076077951,41.7485,14.506937236
 01/08  13:00:00,41.6708873922,3.70551331767,0.0,0.0,9.17985065927,26.9147,82.0194149241,29.2716006299,41.7485,10.9993142942
 01/08  14:00:00,34.1494254867,3.70551331767,0.0,0.0,9.17985065927,19.4245,73.2084109632,28.8115503354,33.3988,10.9980606278
 01/08  15:00:00,34.1491843173,3.70551331767,0.0,0.0,9.17985065927,19.4245,66.7040565314,32.9884642221,25.0491,8.66649230933
 01/08  16:00:00,34.1360160046,3.70551331767,0.0,0.0,9.17985065927,19.4245,77.6696500923,35.6059453324,33.3988,8.66490475982
 01/08  17:00:00,44.7347249803,3.70551331767,0.00394038845062,0.0,9.17985065927,26.9147,95.9083900343,37.1449193951,50.0982,8.66527063921
 01/08  18:00:00,45.790680956,3.70551331767,0.0,0.0,9.17985065927,26.9147,101.156599292,40.0581289748,50.0982,11.0002703174
 01/08  19:00:00,45.7828167508,3.70551331767,0.0,0.0,9.17985065927,26.9147,104.37717462,40.3525152592,50.0982,13.9264593607
 01/08  20:00:00,38.427339167,3.70551331767,0.0,0.0,9.17985065927,19.4245,86.1199560083,38.7933575119,33.3988,13.9277984964
 01/08  21:00:00,38.4125666577,3.70551331767,0.0,0.0,9.17985065927,19.4245,81.1984871681,36.2216591632,33.3988,11.5780280049
 01/08  22:00:00,38.327552109,3.70551331767,0.0,0.0,9.17985065927,19.4245,88.0107074338,49.0389551785,25.0491,13.9226522554
 01/08  23:00:00,38.2149686266,3.70551331767,0.0,0.0,9.17985065927,19.4245,80.8509199201,53.1528902498,16.6994,10.9986296703
 01/08  24:00:00,38.9973471102,3.70551331767,0.0,0.0,9.17985065927,19.4245,68.7061493116,54.5875452717,8.3497,5.76890403992
 01/09  01:00:00,22.2545485702,3.70551331767,0.0,0.0,4.58992532963,8.1892,72.9180373299,63.8095040484,3.33988,5.76865328147
 01/09  02:00:00,14.7162915431,0.0,0.0,0.0,1.52997510988,7.4902,3.93196097962,0.0,3.33988,0.592080979623
 01/09  03:00:00,14.7407599817,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
 01/09  04:00:00,14.7538736964,0.0,0.0,0.0,1.52997510988,7.4902,3.93193239849,0.0,3.33988,0.592052398486
 01/09  05:00:00,14.9051787451,0.0,0.0,0.0,1.52997510988,7.4902,3.35988,0.0,3.33988,0.02
